id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,career_isna,payment_to_balance
72080,0,7.0,601208,1,8000,12,29.6,1180656000,0,0,1154476800,1007856000,4,2,1980.0,1433.13,A3,0,0.0
72081,0,1.0,602506,1,10000,12,10.55,1131840000,0,0,1137024000,1078617600,7,4,2869.0,1854.19,C4,0,0.0
72082,0,Unknown,603008,1,12000,12,28.7,1164758400,0,0,1157673600,1037491200,6,4,5796.0,4142.59,B0,1,0.0
72083,1,7.0,602002,0,10000,12,9.65,1184803200,0,0,1142294400,1090540800,4,4,4128.0,3129.97,A4,0,0.0
72084,1,10.0,602206,1,10000,12,23.3,1143072000,0,0,1142899200,1057536000,3,2,1910.0,930.76,B4,0,0.0
72085,0,10.0,602403,1,8000,12,27.5,1137801600,0,0,1105660800,1092355200,3,2,1448.0,796.56,A3,0,0.0
72086,0,9.0,601708,1,11000,12,12.1,1134432000,0,0,1148774400,1075593600,9,4,2603.0,1878.94,A2,0,0.0
72087,0,2.0,602700,1,8000,12,27.65,1132099200,0,0,1129075200,1060300800,2,2,1650.0,1491.4,B2,0,0.0
72088,0,7.0,602404,1,8000,12,14.9,1140825600,0,0,1146355200,1081468800,3,2,2865.0,1438.07,B1,0,0.0
72089,0,10.0,601308,1,9000,12,20.45,1149379200,0,0,1116115200,1056067200,5,2,1859.0,901.59,B2,0,0.0
72090,1,3.0,602902,1,12000,12,15.9,1179619200,0,0,1151020800,1083024000,10,5,6636.0,4134.05,B2,0,0.0
72091,0,9.0,601607,1,9000,12,20.25,1150675200,0,0,1156550400,1066521600,4,2,3420.0,1703.2,B3,0,0.0
72092,0,2.0,602508,1,8000,12,23.4,1140307200,0,0,1142985600,1069804800,6,4,2400.0,1906.38,A5,0,0.0
72093,2,1.0,602410,1,9000,12,9.85,1168560000,0,0,1114819200,1035676800,2,2,1233.0,818.57,B2,0,0.0
72094,0,Unknown,602403,1,8000,12,14.9,1131753600,0,0,1104796800,1091232000,1,1,1232.0,736.98,A2,1,0.0
72095,0,4.0,602809,1,9000,12,10.3,1172448000,0,0,1112745600,1020384000,2,1,1206.0,895.8,A5,0,0.0
72096,0,2.0,603001,1,12000,12,7.45,1185321600,0,0,1156550400,1019952000,2,1,2268.0,1102.2,B3,0,0.0
72097,0,5.0,602407,2,9000,12,20.7,1136505600,0,0,1156464000,1018483200,3,3,2125.0,1678.97,A4,0,0.0
72098,0,3.0,602107,1,8000,12,20.75,1171324800,0,0,1147392000,1082851200,3,3,2464.0,1593.11,A3,0,0.0
72099,0,Unknown,601603,1,10000,12,6.8,1147305600,0,0,1139961600,1037232000,11,6,6448.0,5132.73,A4,1,0.0
72100,0,0.0,601410,1,8000,12,23.8,1146528000,0,0,1133568000,1055030400,11,6,4536.0,2384.15,A3,0,0.0
72101,0,1.0,602000,1,9000,12,7.5,1190160000,0,0,1130457600,1043366400,8,5,3827.0,3237.37,B1,0,0.0
72102,0,7.0,601501,0,9000,12,7.2,1140825600,0,0,1158105600,1096588800,6,3,1700.0,1665.54,A2,0,0.0
72103,0,10.0,601904,1,9000,12,18.1,1153699200,0,0,1158278400,1041206400,5,4,3025.0,2438.42,A4,0,0.0
72104,0,1.0,602908,1,11000,12,27.35,1154217600,0,0,1137196800,1098403200,10,4,4192.0,3139.82,B0,0,0.0
72105,0,1.0,603001,1,7000,12,24.55,1185753600,0,0,1133654400,1061164800,2,1,1092.0,696.81,A2,0,0.0
72106,0,9.0,601410,1,11000,12,13.15,1135555200,0,0,1141516800,1089936000,6,4,4920.0,2986.06,A4,0,0.0
72107,0,0.0,601200,1,8000,12,9.7,1190592000,0,0,1150156800,1029110400,3,2,2085.0,1417.28,B3,0,0.0
72108,0,4.0,601805,2,7000,12,24.7,1188777600,0,0,1104969600,1068508800,5,2,1036.0,691.87,B0,0,0.0
72109,0,10.0,602805,1,10000,12,19.9,1149465600,0,0,1141603200,1066348800,8,4,3449.0,2927.48,B0,0,0.0
72110,0,1.0,603006,1,11000,12,13.6,1191715200,0,0,1154476800,1018483200,3,3,2266.0,2151.32,A1,0,0.0
72111,1,8.0,602601,1,9000,12,11.1,1176422400,0,0,1114992000,1016409600,1,1,1593.0,826.53,B2,0,0.0
72112,0,8.0,602302,1,10000,12,16.7,1157414400,0,0,1105747200,1099526400,9,5,6120.0,3975.51,C3,0,0.0
72113,0,3.0,601500,1,9000,12,10.4,1140048000,0,0,1149638400,1047340800,5,5,6358.0,3385.52,B2,0,0.0
72114,0,5.0,602510,1,8000,12,20.6,1185235200,0,0,1136678400,1010880000,6,4,3300.0,2474.44,A3,0,0.0
72115,2,2.0,601707,1,7000,12,25.3,1141862400,0,0,1161648000,1045785600,4,2,1540.0,987.5,A3,0,0.0
72116,0,9.0,601807,1,10000,12,25.5,1176854400,0,0,1143072000,1089417600,2,1,1850.0,910.13,A4,0,0.0
72117,0,9.0,602002,1,9000,12,18.0,1163548800,0,0,1157414400,1095811200,8,3,2448.0,1784.47,A4,0,0.0
72118,0,5.0,602609,0,9000,12,20.6,1175040000,0,0,1130198400,1078876800,3,2,2788.0,1688.6,A3,0,0.0
72119,1,6.0,602701,1,10000,12,25.2,1163635200,0,0,1153526400,1087344000,18,7,9010.0,5209.12,B3,0,0.0
72120,1,0.0,602505,1,12000,12,11.25,1160265600,0,0,1128902400,1097539200,6,3,2814.0,2083.9,B3,0,0.0
72121,0,0.0,601909,1,9000,12,19.1,1152230400,0,0,1118707200,1095120000,3,2,2032.0,1562.78,B2,0,0.0
72122,0,Unknown,602407,1,8000,12,23.2,1164844800,0,0,1126569600,1073865600,11,4,2280.0,1498.37,C2,1,0.0
72123,0,10.0,602400,1,10000,12,17.65,1142985600,0,0,1159142400,1075939200,4,3,2997.0,2667.31,B0,0,0.0
72124,0,10.0,602502,1,8000,12,8.9,1148774400,0,0,1153353600,1042848000,3,2,1552.0,786.39,A4,0,0.0
72125,2,10.0,601409,1,10000,12,7.5,1141862400,0,0,1136678400,1039305600,4,3,1988.0,1347.51,B2,0,0.0
72126,0,0.0,601102,1,10000,12,25.55,1167091200,0,0,1126310400,1046217600,23,8,9625.0,5435.86,B3,0,0.0
72127,0,3.0,601906,1,12000,12,15.55,1130803200,0,0,1139011200,1049241600,19,7,12028.0,6163.35,C1,0,0.0
72128,0,0.0,602708,1,9000,12,25.75,1153440000,0,0,1137456000,1045872000,4,4,2556.0,1708.04,A1,0,0.0
72129,0,0.0,602904,1,10000,12,7.9,1141516800,0,0,1142553600,1055462400,17,6,2730.0,2510.91,B2,0,0.0
72130,0,4.0,601504,1,9000,12,8.6,1137456000,0,0,1152662400,1026086400,11,6,4216.0,3384.21,A0,0,0.0
72131,1,10.0,601910,1,8000,12,23.7,1163289600,0,0,1141689600,1008201600,7,3,2375.0,1820.73,B0,0,0.0
72132,0,6.0,601601,0,10000,12,12.1,1180915200,0,0,1118707200,1071878400,7,3,2288.0,1518.8,A3,0,0.0
72133,0,4.0,602402,0,12000,12,14.3,1135555200,0,0,1140220800,1082851200,5,5,6324.0,3375.99,A4,0,0.0
72134,0,3.0,601709,0,8000,12,21.4,1181779200,0,0,1106092800,1043798400,8,3,1032.0,797.52,D1,0,0.0
72135,0,4.0,602508,1,9000,12,12.8,1140220800,0,0,1119916800,1070755200,6,5,4832.0,3110.72,A3,0,0.0
72136,2,7.0,602704,1,9000,12,29.6,1146009600,0,0,1125100800,1041033600,7,4,1612.0,1228.28,B0,0,0.0
72137,0,6.0,602604,1,10000,12,6.15,1137456000,0,0,1152489600,1074297600,6,3,2533.0,1632.09,A3,0,0.0
72138,0,9.0,602301,1,9000,12,12.6,1177891200,0,0,1150070400,1088035200,10,4,4325.0,2402.52,B1,0,0.0
72139,0,6.0,602303,2,9000,12,28.4,1160438400,0,0,1124928000,1036195200,6,4,1593.0,861.75,A3,0,0.0
72140,0,10.0,601401,1,5000,12,28.55,1187740800,0,0,1157328000,1034294400,1,1,670.0,477.42,B2,0,0.0
72141,2,4.0,601601,1,10000,12,10.45,1147824000,0,0,1144195200,1071187200,4,2,2070.0,1758.86,A3,0,0.0
72142,0,9.0,601901,1,8000,12,20.8,1160438400,0,0,1129852800,1062115200,1,1,1464.0,716.78,A4,0,0.0
72143,0,10.0,601906,1,8000,12,6.7,1148947200,0,0,1142380800,1082764800,5,3,2548.0,1359.43,B2,0,0.0
72144,2,6.0,602201,1,9000,12,14.35,1157328000,0,0,1105660800,1027987200,7,5,4752.0,3531.56,A2,0,0.0
72145,1,1.0,601702,1,10000,12,17.3,1155859200,0,0,1121990400,1010707200,2,2,1995.0,1825.03,B2,0,0.0
72146,1,10.0,602406,2,11000,12,9.85,1147046400,0,0,1125273600,1040169600,4,3,2220.0,1985.18,B0,0,0.0
72147,0,9.0,601207,1,11000,12,16.55,1168128000,0,0,1128384000,1045612800,8,8,5724.0,5356.25,A2,0,0.0
72148,2,6.0,601809,1,9000,12,24.85,1151884800,0,0,1154736000,1096070400,6,3,4176.0,2385.97,A5,0,0.0
72149,0,9.0,602805,1,1000,12,22.6,1187913600,0,0,1109635200,1034294400,1,1,117.0,24.89,B2,0,0.0
72150,0,1.0,601808,1,8000,12,10.15,1156204800,0,0,1159833600,1078099200,9,4,2057.0,1628.16,A4,0,0.0
72151,2,9.0,601906,1,9000,12,26.0,1183766400,0,0,1119139200,1078099200,2,1,1557.0,806.25,A4,0,0.0
72152,0,7.0,601103,4,8000,12,28.85,1135209600,0,0,1145059200,1046131200,2,2,1344.0,796.56,A2,0,0.0
72153,1,Unknown,602810,1,9000,12,20.85,1173225600,0,0,1155686400,1018310400,4,3,2358.0,1775.59,A1,1,0.0
72154,0,5.0,602706,1,7000,12,21.4,1144972800,0,0,1154649600,1098662400,8,3,1860.0,1149.72,B2,0,0.0
72155,0,3.0,602308,1,8000,12,12.7,1131667200,0,0,1113436800,1040428800,1,1,936.0,774.02,B0,0,0.0
72156,0,10.0,602502,1,13000,12,19.45,1156118400,0,0,1149811200,1036972800,5,4,7067.0,3736.81,A2,0,0.0
72157,0,10.0,602901,1,11000,12,10.7,1189987200,0,0,1100649600,1026691200,25,9,7936.0,6396.77,C5,0,0.0
72158,0,2.0,602210,1,10000,12,25.55,1155772800,0,0,1108771200,1092441600,8,3,2592.0,1762.45,C2,0,0.0
72159,0,5.0,601909,1,8000,12,5.35,1153267200,0,0,1157241600,1016755200,5,2,872.0,784.02,B1,0,0.0
72160,0,6.0,602208,1,2000,12,14.4,1132617600,0,0,1105056000,1091664000,1,1,346.0,109.8,A4,0,0.0
72161,2,9.0,603005,1,8000,12,13.3,1149379200,0,0,1160092800,1069200000,4,3,888.0,733.66,A2,0,0.0
72162,2,4.0,601300,1,9000,12,21.75,1155945600,0,0,1104105600,1084492800,3,2,2329.0,1656.92,B1,0,0.0
72163,4,Unknown,602905,1,10000,12,28.85,1157500800,0,0,1132790400,1018915200,14,6,4998.0,4168.48,A4,1,0.0
72164,0,10.0,602909,1,10000,12,26.9,1152576000,0,0,1136592000,1036195200,8,3,3264.0,1650.77,E1,0,0.0
72165,0,9.0,601407,1,8000,12,7.2,1162684800,0,0,1155081600,1024531200,8,5,2360.0,1945.67,A3,0,0.0
72166,2,1.0,601104,1,10000,12,20.7,1175558400,0,0,1122595200,1084060800,16,6,7943.0,4634.64,B0,0,0.0
72167,0,10.0,601704,1,12000,12,13.15,1179964800,0,0,1126828800,1067817600,14,5,7749.0,4036.22,A5,0,0.0
72168,0,4.0,601309,1,9000,12,27.35,1144713600,0,0,1140566400,1046044800,11,4,4004.0,2556.5,B2,0,0.0
72169,0,9.0,601901,1,9000,12,22.7,1150848000,0,0,1154908800,1041206400,4,3,3750.0,2491.19,A4,0,0.0
72170,1,Unknown,602406,1,11000,12,24.45,1167264000,0,0,1104278400,1069718400,4,2,2907.0,1890.55,A2,1,0.0
72171,0,9.0,601105,1,10000,12,9.55,1131667200,0,0,1106870400,1087776000,1,1,1020.0,951.93,A3,0,0.0
72172,0,6.0,601400,1,8000,12,26.5,1132358400,0,0,1153526400,1049068800,3,2,2145.0,1441.28,A4,0,0.0
72173,0,1.0,602710,1,11000,12,21.4,1146096000,0,0,1127260800,1034121600,8,6,4240.0,3978.21,A5,0,0.0
72174,0,4.0,601308,1,5000,12,30.5,1131667200,0,0,1117756800,1027123200,1,1,570.0,477.93,B3,0,0.0
72175,0,10.0,602401,1,8000,12,13.6,1155772800,0,0,1116374400,1025395200,4,4,2064.0,1525.81,A1,0,0.0
72176,0,9.0,601402,1,12000,12,26.25,1132531200,0,0,1152835200,1041811200,7,4,5720.0,3978.94,A2,0,0.0
72177,0,3.0,602501,1,12000,12,27.85,1133827200,0,0,1122163200,1024012800,3,2,1938.0,1891.75,A1,0,0.0
72178,1,10.0,601800,1,10000,12,24.8,1144454400,0,0,1125187200,1010534400,16,6,5494.0,3443.3,B3,0,0.0
72179,0,6.0,602304,1,9000,12,17.75,1138233600,0,0,1118102400,1095292800,5,3,2550.0,1450.92,A3,0,0.0
72180,0,10.0,601202,1,11000,12,19.2,1154649600,0,0,1116115200,1075593600,9,4,3840.0,2910.77,A2,0,0.0
72181,2,Unknown,602810,1,11000,12,19.1,1182297600,0,0,1147737600,1041552000,12,5,9506.0,4809.86,A4,1,0.0
72182,0,9.0,602809,1,8000,12,8.25,1130803200,0,0,1127520000,1088121600,7,3,1560.0,796.56,B0,0,0.0
72183,0,4.0,603004,1,8000,12,6.15,1191456000,0,0,1115337600,1081900800,3,3,2544.0,1504.54,A2,0,0.0
72184,0,Unknown,601501,1,10000,12,12.6,1175385600,0,0,1156118400,1055721600,14,6,5956.0,3637.8,A5,1,0.0
72185,1,6.0,602504,1,9000,12,11.6,1183593600,0,0,1121990400,1047859200,2,2,1251.0,825.28,A2,0,0.0
72186,1,Unknown,602504,1,10000,12,8.1,1140912000,0,0,1114128000,1048809600,10,4,2652.0,1618.09,A4,1,0.0
72187,0,10.0,601302,1,9000,12,20.05,1161648000,0,0,1112918400,1032307200,4,4,2928.0,2311.05,A5,0,0.0
72188,0,8.0,602507,1,9000,12,8.5,1131148800,0,0,1152921600,1032825600,7,4,5874.0,3235.0,B3,0,0.0
72189,0,8.0,601707,1,10000,12,15.85,1132185600,0,0,1158451200,1086134400,3,3,3705.0,1881.79,B2,0,0.0
72190,0,6.0,602306,1,8000,12,24.4,1146096000,0,0,1100908800,1049846400,13,5,3780.0,2962.4,B5,0,0.0
72191,0,10.0,601207,1,10000,12,16.65,1148342400,0,0,1104537600,1007164800,19,10,10320.0,5929.47,B2,0,0.0
72192,1,10.0,602904,5,8000,12,14.2,1160784000,0,0,1127433600,1090800000,1,1,1128.0,718.27,B3,0,0.0
72193,0,10.0,601108,1,9000,12,29.85,1158969600,0,0,1160784000,1009929600,2,1,1737.0,884.11,A3,0,0.0
72194,0,10.0,603001,1,10000,12,10.2,1162512000,0,0,1103760000,1076371200,20,7,6860.0,4822.92,B2,0,0.0
72195,0,10.0,601300,2,9000,12,7.95,1185667200,0,0,1137369600,1093305600,5,3,1053.0,899.81,A1,0,0.0
72196,0,8.0,602502,1,9000,12,11.9,1162512000,0,0,1119830400,1036281600,4,4,4290.0,2543.15,B1,0,0.0
72197,2,9.0,601406,1,11000,12,18.85,1159228800,0,0,1126742400,1063065600,3,3,3510.0,2583.11,B1,0,0.0
72198,2,10.0,602810,1,9000,12,24.45,1159660800,0,0,1118102400,1088208000,2,2,1655.0,858.76,C5,0,0.0
72199,0,4.0,602304,1,11000,12,13.1,1168300800,0,0,1122076800,1079913600,17,7,8694.0,4577.3,A1,0,0.0
72200,1,2.0,602003,0,10000,12,24.8,1138060800,0,0,1128384000,1056758400,19,7,4182.0,4051.21,B1,0,0.0
72201,0,4.0,601410,2,12000,12,30.6,1131494400,0,0,1104278400,1027468800,9,6,7802.0,4668.06,A0,0,0.0
72202,1,Unknown,602510,2,11000,12,9.85,1191801600,0,0,1130198400,1058659200,10,4,3828.0,2868.56,B1,1,0.0
72203,0,10.0,601802,1,8000,12,5.5,1132963200,0,0,1107043200,1071273600,2,2,976.0,770.15,B2,0,0.0
72204,2,10.0,602210,1,10000,12,23.55,1147737600,0,0,1112054400,1072396800,6,3,2556.0,1712.27,C4,0,0.0
72205,0,2.0,601805,1,9000,12,30.35,1139184000,0,0,1158796800,1043280000,5,4,5790.0,2990.12,A3,0,0.0
72206,0,10.0,601610,1,8000,12,7.9,1143417600,0,0,1105401600,1013731200,1,1,1192.0,756.08,B1,0,0.0
72207,2,10.0,602902,2,9000,12,23.95,1180915200,0,0,1156118400,1086739200,5,2,3383.0,1628.89,B2,0,0.0
72208,2,10.0,602900,1,8000,12,29.55,1189468800,0,0,1154390400,1048636800,2,2,2096.0,1527.29,B2,0,0.0
72209,0,4.0,601800,1,10000,12,11.5,1158624000,0,0,1119916800,1055116800,7,5,1500.0,1437.1,B1,0,0.0
72210,0,9.0,602007,1,11000,12,11.45,1189468800,0,0,1105056000,1076371200,9,5,7020.0,3898.15,A1,0,0.0
72211,1,5.0,602509,1,9000,12,25.05,1141344000,0,0,1124236800,1083974400,5,2,2023.0,1632.04,A5,0,0.0
72212,1,10.0,602202,1,9000,12,25.55,1158710400,0,0,1141689600,1075334400,10,5,5678.0,3351.36,A3,0,0.0
72213,0,10.0,601808,1,11000,12,29.75,1151971200,0,0,1109808000,1072310400,2,1,1726.0,1025.95,A5,0,0.0
72214,0,0.0,602208,1,9000,12,23.0,1188000000,0,0,1120521600,1047081600,10,4,4600.0,2407.54,A3,0,0.0
72215,0,1.0,601702,2,10000,12,8.5,1188432000,0,0,1151625600,1014076800,5,2,2970.0,1743.03,B2,0,0.0
72216,1,10.0,601408,1,9000,12,28.1,1185148800,0,0,1145059200,1095724800,2,2,1080.0,882.41,A3,0,0.0
72217,1,10.0,601910,2,9000,12,13.85,1144972800,0,0,1117756800,1043020800,8,4,2175.0,1413.69,A0,0,0.0
72218,1,2.0,602000,1,8000,12,7.15,1148688000,0,0,1101772800,1065312000,2,1,1432.0,707.51,A4,0,0.0
72219,0,4.0,601602,1,9000,12,14.6,1151884800,0,0,1134432000,1044489600,2,2,1792.0,1574.53,D3,0,0.0
72220,0,0.0,602005,1,8000,12,18.75,1132012800,0,0,1157414400,1030320000,1,1,1168.0,768.98,A0,0,0.0
72221,0,4.0,602903,1,10000,12,14.85,1146960000,0,0,1111017600,1045267200,9,6,4050.0,2932.34,B3,0,0.0
72222,2,8.0,602808,1,11000,12,28.45,1130630400,0,0,1129680000,1098230400,9,8,7884.0,5391.95,A2,0,0.0
72223,2,10.0,601808,1,9000,12,25.95,1132790400,0,0,1137024000,1033948800,3,3,2286.0,1751.16,A2,0,0.0
72224,0,1.0,602909,1,10000,12,12.2,1177200000,0,0,1133740800,1051920000,4,3,2646.0,2048.64,B3,0,0.0
72225,0,4.0,602909,1,9000,12,13.7,1158710400,0,0,1140480000,1025308800,4,3,2856.0,1689.89,A2,0,0.0
72226,0,10.0,603005,1,8000,12,23.75,1132012800,0,0,1120089600,1019952000,2,1,1520.0,736.98,B1,0,0.0
72227,0,5.0,601909,1,10000,12,15.75,1182643200,0,0,1104364800,1045267200,9,5,6623.0,3523.56,A5,0,0.0
72228,1,4.0,601801,1,9000,12,23.6,1142553600,0,0,1144454400,1016323200,2,1,1611.0,838.53,A5,0,0.0
72229,2,2.0,601105,1,11000,12,9.2,1146787200,0,0,1119052800,1086566400,7,3,2261.0,1857.83,B1,0,0.0
72230,1,5.0,602808,1,10000,12,23.4,1165968000,0,0,1148169600,1090972800,9,4,3770.0,2599.96,C1,0,0.0
72231,0,5.0,602809,1,10000,12,12.85,1180915200,0,0,1128729600,1071446400,2,1,1240.0,956.63,A4,0,0.0
72232,1,10.0,601907,1,12000,12,20.7,1150416000,0,0,1127260800,1063929600,13,5,4743.0,3053.91,B2,0,0.0
72233,0,10.0,601606,1,8000,12,28.25,1156377600,0,0,1113350400,1039219200,1,1,1328.0,736.98,B1,0,0.0
72234,0,3.0,601402,1,11000,12,9.15,1151280000,0,0,1106870400,1096675200,7,6,5292.0,3553.34,B0,0,0.0
72235,0,6.0,602806,1,12000,12,20.0,1155081600,0,0,1124064000,1021161600,15,7,8470.0,5491.2,A2,0,0.0
72236,0,8.0,601100,1,6000,12,14.8,1173052800,0,0,1137456000,1032825600,4,2,1038.0,566.47,A0,0,0.0
72237,0,10.0,601900,1,9000,12,28.7,1163462400,0,0,1144281600,1020816000,2,2,1530.0,805.0,A3,0,0.0
72238,0,1.0,602709,1,12000,12,22.95,1177632000,0,0,1106092800,1029110400,6,3,4437.0,2805.95,A4,0,0.0
72239,1,5.0,602302,1,9000,12,13.65,1180051200,0,0,1155686400,1033862400,21,9,5896.0,4344.24,B2,0,0.0
72240,0,3.0,601801,2,11000,12,27.05,1144713600,0,0,1143590400,1019433600,13,7,7000.0,5555.18,A2,0,0.0
72241,0,2.0,601605,1,9000,12,9.9,1167955200,0,0,1158537600,1037923200,11,4,5640.0,2910.25,A3,0,0.0
72242,2,2.0,602207,1,7000,12,30.7,1183507200,0,0,1160092800,1066003200,2,2,1705.0,1007.6,A4,0,0.0
72243,0,3.0,601200,1,9000,12,7.35,1189296000,0,0,1153440000,1040688000,9,4,2900.0,2444.28,B1,0,0.0
72244,1,10.0,601502,1,10000,12,14.6,1191196800,0,0,1125705600,1066003200,7,3,3874.0,2560.56,A3,0,0.0
72245,0,8.0,602107,1,7000,12,21.8,1164931200,0,0,1156723200,1098921600,1,1,804.0,663.18,A4,0,0.0
72246,0,10.0,602103,1,11000,12,12.55,1162771200,0,0,1118448000,1007856000,7,4,3420.0,1931.73,C4,0,0.0
72247,4,6.0,601303,1,8000,12,26.0,1158969600,0,0,1104883200,1081814400,2,1,1392.0,765.99,B0,0,0.0
72248,0,0.0,602908,1,9000,12,21.0,1182902400,0,0,1112140800,1062288000,7,4,2080.0,1950.25,A0,0,0.0
72249,0,4.0,601203,1,10000,12,9.75,1136332800,0,0,1133568000,1049068800,13,5,5402.0,3648.42,A1,0,0.0
72250,0,2.0,601300,1,11000,12,24.25,1191456000,0,0,1134864000,1051833600,2,2,1969.0,1039.96,A5,0,0.0
72251,0,4.0,601404,1,10000,12,11.65,1173571200,0,0,1159660800,1086393600,2,2,2466.0,1713.33,B1,0,0.0
72252,0,4.0,602801,1,7000,12,22.0,1149897600,0,0,1124064000,1062028800,2,2,1600.0,758.15,A2,0,0.0
72253,0,10.0,602008,1,11000,12,10.7,1163116800,0,0,1133740800,1080259200,9,4,2280.0,1847.19,A3,0,0.0
72254,0,6.0,602700,2,12000,12,24.8,1175385600,0,0,1124496000,1092441600,5,4,4150.0,2474.65,B4,0,0.0
72255,0,5.0,601910,1,10000,12,11.7,1179532800,0,0,1131840000,1013817600,6,3,3042.0,1739.51,A5,0,0.0
72256,0,9.0,601503,1,8000,12,24.6,1138924800,0,0,1140566400,1046390400,4,2,2432.0,1543.04,C3,0,0.0
72257,2,10.0,602209,1,7000,12,29.05,1151193600,0,0,1116547200,1008288000,1,1,700.0,638.28,A3,0,0.0
72258,0,4.0,602809,0,9000,12,20.15,1179360000,0,0,1127606400,1033689600,6,3,5070.0,2519.04,A5,0,0.0
72259,1,2.0,601805,1,11000,12,26.05,1179014400,0,0,1159660800,1066089600,3,3,2101.0,1072.18,A4,0,0.0
72260,0,0.0,602906,1,9000,12,12.9,1146268800,0,0,1113091200,1031443200,7,3,3145.0,1639.17,A4,0,0.0
72261,0,5.0,601602,1,7000,12,15.95,1149811200,0,0,1106784000,1060905600,3,2,1310.0,964.75,A3,0,0.0
72262,0,3.0,602205,0,10000,12,28.1,1188950400,0,0,1159833600,1033689600,3,3,2900.0,2474.82,B5,0,0.0
72263,0,8.0,602704,1,12000,12,29.0,1169337600,0,0,1157328000,1014422400,1,1,2304.0,1105.06,C1,0,0.0
72264,0,7.0,602105,2,10000,12,18.0,1142467200,0,0,1150156800,1086998400,1,1,1110.0,905.83,A4,0,0.0
72265,0,10.0,602201,0,8000,12,14.1,1145664000,0,0,1137628800,1051833600,4,2,1824.0,1587.93,A3,0,0.0
72266,1,10.0,602206,2,9000,12,21.2,1140652800,0,0,1102636800,1036800000,5,2,3026.0,1607.57,B2,0,0.0
72267,0,6.0,601905,1,10000,12,23.4,1190160000,0,0,1145318400,1065744000,9,4,6018.0,3349.51,B2,0,0.0
72268,2,Unknown,602502,2,10000,12,18.9,1147651200,0,0,1136332800,1021680000,1,1,1520.0,924.82,A4,1,0.0
72269,0,10.0,601507,1,5000,12,18.65,1147564800,0,0,1118102400,1046304000,3,2,835.0,401.21,A4,0,0.0
72270,0,9.0,603005,1,9000,12,30.45,1168992000,0,0,1102550400,1054252800,7,6,5330.0,4046.83,A4,0,0.0
72271,1,2.0,602805,1,9000,12,20.45,1188864000,0,0,1157500800,1010534400,5,3,2430.0,1777.66,B0,0,0.0
72272,1,1.0,601405,1,10000,12,30.1,1152316800,0,0,1106179200,1086220800,4,2,1572.0,1106.36,B0,0,0.0
72273,0,5.0,601709,1,8000,12,10.0,1184716800,0,0,1138233600,1019606400,1,1,1120.0,796.56,A5,0,0.0
72274,0,7.0,602806,2,10000,12,9.65,1144886400,0,0,1132012800,1023062400,15,6,6327.0,3683.03,C4,0,0.0
72275,1,10.0,601506,1,8000,12,30.2,1142035200,0,0,1106697600,1094860800,8,3,1296.0,736.98,C3,0,0.0
72276,0,4.0,601304,1,10000,12,13.7,1158537600,0,0,1154649600,1064620800,17,8,7742.0,4875.09,B1,0,0.0
72277,1,5.0,602810,1,9000,12,30.5,1133827200,0,0,1111449600,1096070400,5,3,4300.0,2404.91,B1,0,0.0
72278,1,Unknown,602103,1,12000,12,26.05,1138924800,0,0,1153612800,1009411200,6,4,4681.0,3055.67,A1,1,0.0
72279,0,10.0,601600,2,10000,12,7.3,1149033600,0,0,1132358400,1017792000,3,3,3525.0,2436.87,B1,0,0.0
72280,0,10.0,602208,1,11000,12,11.45,1177027200,0,0,1120867200,1093478400,4,4,2975.0,2484.17,A4,0,0.0
72281,0,10.0,601609,1,11000,12,8.4,1145318400,0,0,1157673600,1080172800,14,5,3696.0,2134.27,C2,0,0.0
72282,0,1.0,602804,1,9000,12,22.15,1161388800,0,0,1159228800,1010361600,2,2,2511.0,1589.95,A2,0,0.0
72283,2,Unknown,602709,0,11000,12,20.25,1188777600,0,0,1114473600,1096761600,4,2,1419.0,1009.88,A3,1,0.0
72284,1,7.0,601403,1,8000,12,27.75,1137542400,0,0,1154044800,1051488000,6,3,4378.0,2158.45,C4,0,0.0
72285,1,10.0,601401,2,9000,12,27.25,1136937600,0,0,1127952000,1027555200,5,3,2875.0,2230.63,B4,0,0.0
72286,0,5.0,602310,1,8000,12,21.85,1172966400,0,0,1155600000,1031961600,1,1,927.0,770.66,A5,0,0.0
72287,1,10.0,601606,1,10000,12,14.35,1179792000,0,0,1115683200,1039219200,5,2,2718.0,1769.43,B4,0,0.0
72288,0,0.0,601807,1,11000,12,23.35,1179792000,0,0,1122336000,1077840000,9,4,3068.0,2595.32,B1,0,0.0
72289,0,10.0,601904,1,10000,12,15.7,1166486400,0,0,1122768000,1036108800,18,8,5160.0,4279.43,B1,0,0.0
72290,0,4.0,601106,1,1000,12,24.25,1142640000,0,0,1153785600,1057363200,2,1,188.0,94.9,A4,0,0.0
72291,2,0.0,602508,1,10000,12,13.75,1184976000,0,0,1150243200,1010448000,7,3,1900.0,1834.17,A4,0,0.0
72292,0,1.0,601104,1,9000,12,25.65,1166140800,0,0,1151798400,1063065600,5,2,2668.0,1665.93,B1,0,0.0
72293,0,10.0,601300,1,9000,12,8.75,1192406400,0,0,1134518400,1070150400,11,4,2900.0,2480.14,A2,0,0.0
