id,all_txn_cnt,all_net_sum,all_net_mean,all_net_std,all_abs_mean,all_abs_p50,all_abs_p90,all_abs_max,all_abs_min,all_in_cnt,all_in_sum,all_in_mean,all_out_cnt,all_out_sum,all_out_mean,all_out_in_ratio,all_avg_ticket,all_large_cnt_ratio,all_wknd_ratio,all_night_ratio,all_active_days,all_avg_gap_days,all_days_since_last,win30d_txn_cnt,win30d_net_sum,win30d_net_mean,win30d_net_std,win30d_abs_mean,win30d_abs_p50,win30d_abs_p90,win30d_abs_max,win30d_abs_min,win30d_in_cnt,win30d_in_sum,win30d_in_mean,win30d_out_cnt,win30d_out_sum,win30d_out_mean,win30d_out_in_ratio,win30d_avg_ticket,win30d_large_cnt_ratio,win30d_wknd_ratio,win30d_night_ratio,win30d_active_days,win30d_avg_gap_days,win30d_days_since_last,win60d_txn_cnt,win60d_net_sum,win60d_net_mean,win60d_net_std,win60d_abs_mean,win60d_abs_p50,win60d_abs_p90,win60d_abs_max,win60d_abs_min,win60d_in_cnt,win60d_in_sum,win60d_in_mean,win60d_out_cnt,win60d_out_sum,win60d_out_mean,win60d_out_in_ratio,win60d_avg_ticket,win60d_large_cnt_ratio,win60d_wknd_ratio,win60d_night_ratio,win60d_active_days,win60d_avg_gap_days,win60d_days_since_last,win90d_txn_cnt,win90d_net_sum,win90d_net_mean,win90d_net_std,win90d_abs_mean,win90d_abs_p50,win90d_abs_p90,win90d_abs_max,win90d_abs_min,win90d_in_cnt,win90d_in_sum,win90d_in_mean,win90d_out_cnt,win90d_out_sum,win90d_out_mean,win90d_out_in_ratio,win90d_avg_ticket,win90d_large_cnt_ratio,win90d_wknd_ratio,win90d_night_ratio,win90d_active_days,win90d_avg_gap_days,win90d_days_since_last
23877,65,23673.420000000002,364.20646153846155,2518.5616873714043,998.2040000000001,304.98,1302.8500000000017,9286.67,0.83,5.0,44278.34,8855.668,60.0,20604.92,343.4153333333333,0.4653498753461546,998.2040000000001,0.07692307573964499,0.2923076923076923,1.0,60,2.703125,188,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23878,106,-3079.0499999999984,-29.047641509433948,1422.8858076535882,638.5721698113207,277.26,774.9549999999999,5880.6,1.13,6.0,32304.8,5384.133333333333,100.0,35383.85,353.8385,1.095312461272154,638.5721698113207,0.0566037730509078,0.29245283018867924,1.0,98,1.6476190476190475,2020,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23879,78,-3579.6000000000004,-45.892307692307696,1394.7142243363096,712.7192307692308,297.3,2864.0029999999997,4656.25,1.47,6.0,26006.25,4334.375,72.0,29585.85,410.9145833333333,1.1376438355726932,712.7192307692308,0.07692307593688365,0.2692307692307692,1.0,72,2.4415584415584415,3406,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23880,67,49867.409999999996,744.2897014925372,3489.0462327282303,1353.4114925373135,323.04,1739.3719999999985,13193.83,0.05,6.0,70272.99,11712.165,61.0,20405.58,334.5177049180328,0.2903758613332039,1353.4114925373135,0.08955223746936959,0.26865671641791045,1.0,60,2.6818181818181817,2924,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23882,84,12883.949999999999,153.38035714285712,2192.6423402048285,954.7072619047619,333.13,1985.1600000000008,8309.82,1.95,6.0,46539.68,7756.613333333334,78.0,33655.73,431.483717948718,0.7231620414939862,954.7072619047619,0.08333333234126986,0.30952380952380953,1.0,74,2.1204819277108435,2340,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23883,35,16805.91,480.1688571428571,2591.17816150443,1192.3077142857144,250.79,5410.704000000005,7744.92,7.15,4.0,29268.34,7317.085,31.0,12462.43,402.0138709677419,0.4257990032770632,1192.3077142857144,0.11428571102040827,0.2571428571428571,1.0,31,5.235294117647059,3202,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23885,84,16105.91,191.7370238095238,1907.9374385835786,784.6913095238097,292.71000000000004,489.781,7628.0,2.52,6.0,41009.99,6834.998333333333,78.0,24904.079999999998,319.2830769230769,0.6072686191679815,784.6913095238097,0.0714285705782313,0.27380952380952384,1.0,71,2.1686746987951806,2349,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23886,78,-761.850000000001,-9.767307692307705,1384.132182475859,702.789358974359,330.265,2016.5139999999992,4898.4,1.06,6.0,27027.86,4504.643333333333,72.0,27789.71,385.9681944444444,1.0281875812207038,702.789358974359,0.07692307593688365,0.2692307692307692,1.0,61,2.064935064935065,3162,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23888,85,15240.67,179.302,1918.2295574055483,797.0457647058823,254.18,1043.968,7237.38,2.64,6.0,41494.78,6915.796666666666,79.0,26254.11,332.3305063291139,0.6327087406986444,797.0457647058823,0.07058823446366783,0.27058823529411763,1.0,70,2.107142857142857,2132,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23889,89,-4685.64,-52.64764044943821,1481.6239274579634,724.5022471910112,285.42,2084.5040000000017,5176.87,1.26,6.0,29897.53,4982.921666666666,83.0,34583.17,416.6646987951807,1.1567233145628846,724.5022471910112,0.06741572957959854,0.2808988764044944,1.0,82,2.0681818181818183,2802,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23890,40,-8052.67,-201.31675,1272.4283138870628,647.3207500000001,298.71000000000004,1579.1630000000018,4627.33,0.57,2.0,8920.08,4460.04,38.0,16972.75,446.6513157894737,1.902757598373248,647.3207500000001,0.04999999875000003,0.25,1.0,33,3.1538461538461537,2212,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23891,64,11939.699999999999,186.55781249999998,1730.7894129259996,827.7775,304.995,2049.193000000005,5849.31,2.85,6.0,32458.73,5409.788333333333,58.0,20519.03,353.7763793103448,0.632157511996552,827.7775,0.09374999853515628,0.25,1.0,56,2.7936507936507935,3102,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23892,77,7097.110000000001,92.17025974025975,1205.3837051678368,558.9570129870131,275.8,505.77200000000005,4558.0,1.82,6.0,25068.4,4178.066666666667,71.0,17971.29,253.1167605633803,0.7168901884158186,558.9570129870131,0.0779220769101029,0.2987012987012987,1.0,66,2.0789473684210527,3163,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23893,40,-6412.999999999999,-160.325,1660.9767920019926,879.1385,305.98,3780.335,4847.27,17.8,3.0,14376.27,4792.09,37.0,20789.27,561.8721621621622,1.4460823286258477,879.1385,0.12499999687500009,0.25,1.0,38,4.589743589743589,760,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23895,23,19259.859999999997,837.3852173913042,2083.1561436367515,1372.4339130434782,329.82,4203.92,4770.0,43.78,6.0,25412.92,4235.486666666667,17.0,6153.0599999999995,361.94470588235293,0.24212329790350248,1372.4339130434782,0.2608695538752368,0.21739130434782608,1.0,20,7.863636363636363,3567,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23897,35,10273.12,293.5177142857143,2381.135689560867,825.6205714285715,280.29,757.2380000000002,9826.55,3.18,2.0,19584.92,9792.46,33.0,9311.8,282.17575757575753,0.4754576480028789,825.6205714285715,0.057142855510204135,0.34285714285714286,1.0,34,5.147058823529412,3256,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23898,70,31846.329999999998,454.9475714285714,2846.842304084123,1171.9832857142858,237.95,2557.538000000001,10447.79,1.1,6.0,56942.58,9490.43,64.0,25096.25,392.12890625,0.44072906425313485,1171.9832857142858,0.08571428448979594,0.3,1.0,61,2.6666666666666665,3227,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23900,79,-2458.16,-31.115949367088607,1274.9161107651396,663.3551898734177,319.15,1785.7640000000015,4498.29,5.93,6.0,24973.45,4162.241666666667,73.0,27431.61,375.7754794520548,1.098430933607554,663.3551898734177,0.07594936612722322,0.27848101265822783,1.0,68,2.282051282051282,701,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23903,95,15108.119999999999,159.03284210526314,2047.9786564783271,835.3092631578947,328.92,1104.0480000000002,8517.0,2.57,6.0,47231.25,7871.875,89.0,32123.13,360.93404494382025,0.6801244938323647,835.3092631578947,0.06315789407202217,0.3157894736842105,1.0,86,1.9148936170212767,3019,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23904,82,17160.59,209.27548780487805,1729.7024101915908,711.1818292682927,296.265,596.1800000000001,6651.75,0.94,6.0,37738.75,6289.791666666667,76.0,20578.16,270.7652631578947,0.5452793216376992,711.1818292682927,0.07317073081499109,0.2926829268292683,1.0,75,2.3209876543209877,2676,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23905,44,17958.05,408.1375,2507.0443478884954,1064.8129545454544,253.69,2501.3560000000043,8419.4,17.32,4.0,32404.91,8101.2275,40.0,14446.86,361.17150000000004,0.44582317925135967,1064.8129545454544,0.09090908884297526,0.38636363636363635,1.0,39,4.3023255813953485,2648,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23906,27,15775.779999999999,584.2881481481481,2048.665703350574,1010.66,273.87,5079.268,5786.4,1.05,4.0,21531.8,5382.95,23.0,5756.02,250.2617391304348,0.26732646595884574,1010.66,0.1481481426611799,0.2962962962962963,1.0,24,6.346153846153846,2321,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23907,55,-11623.470000000001,-211.3358181818182,1163.9281334068235,552.7358181818182,275.84,512.914,5114.54,4.34,2.0,9388.5,4694.25,53.0,21011.97,396.4522641509434,2.2380540019983965,552.7358181818182,0.03636363570247935,0.3090909090909091,1.0,46,2.7777777777777777,3171,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23908,75,12269.369999999999,163.5916,1973.6947264348826,868.6574666666667,303.91,3211.6860000000083,6924.67,22.04,6.0,38709.34,6451.556666666666,69.0,26439.97,383.18797101449275,0.683038512134719,868.6574666666667,0.09333333208888892,0.32,1.0,66,2.391891891891892,1249,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23910,75,-661.5000000000003,-8.820000000000004,1699.2695186151593,862.7034666666667,324.32,2738.758000000004,6073.17,7.69,6.0,32020.63,5336.7716666666665,69.0,32682.13,473.6540579710145,1.020658556654861,862.7034666666667,0.07999999893333334,0.28,1.0,64,2.391891891891892,2589,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23912,66,29966.58,454.03909090909093,2348.314363111567,954.4836363636364,265.895,1414.48,8464.5,0.49,6.0,46481.25,7746.875,60.0,16514.67,275.24449999999996,0.3552974586450386,954.4836363636364,0.09090908953168046,0.2878787878787879,1.0,58,2.5538461538461537,2204,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23913,75,-4944.469999999999,-65.92626666666666,1157.8650849659348,611.1164,285.92,2565.856,3614.75,0.76,6.0,20444.63,3407.4383333333335,69.0,25389.1,367.9579710144927,1.2418468810028918,611.1164,0.0,0.28,1.0,66,2.27027027027027,3536,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23915,33,-5803.780000000001,-175.87212121212124,1860.521852417618,749.0236363636363,309.58,873.3,9457.0,1.99,1.0,9457.0,9457.0,32.0,15260.78,476.899375,1.613702019497335,749.0236363636363,0.060606058769513374,0.30303030303030304,1.0,32,5.59375,3081,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23917,103,-5791.7699999999995,-56.23077669902912,891.2165290931282,459.28631067961163,308.86,489.038,3782.04,3.34,6.0,20757.36,3459.56,97.0,26549.13,273.7023711340206,1.2790224767851488,459.28631067961163,0.01941747553963616,0.2912621359223301,1.0,85,1.8431372549019607,3103,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23918,70,-761.8200000000002,-10.88314285714286,1022.0851131346292,546.108,290.46000000000004,1995.217,3329.37,5.19,6.0,18732.87,3122.145,64.0,19494.69,304.60453125,1.0406675538216692,546.108,0.0,0.2571428571428571,1.0,54,2.289855072463768,4258,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23919,62,12395.77,199.9317741935484,1623.380192626347,766.2133870967741,308.225,2324.5729999999976,5726.0,0.87,6.0,29950.5,4991.75,56.0,17554.73,313.47732142857143,0.5861247725217901,766.2133870967741,0.09677419198751304,0.2903225806451613,1.0,52,2.901639344262295,2097,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23921,55,14717.730000000001,267.5950909090909,1784.3857156755475,855.7136363636364,314.06,4391.572000000002,5416.22,1.17,6.0,30890.99,5148.498333333334,49.0,16173.26,330.0665306122449,0.5235591348634809,855.7136363636364,0.10909090710743806,0.2545454545454545,1.0,48,3.240740740740741,3746,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23924,74,17970.9,242.85000000000002,2211.019042025025,957.0637837837838,287.44500000000005,2644.6790000000015,8157.7,3.71,6.0,44396.81,7399.468333333333,68.0,26425.91,388.6163235294118,0.5952209178858747,957.0637837837838,0.08108107998539081,0.2972972972972973,1.0,68,2.2054794520547945,2763,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23925,83,8744.01,105.34951807228916,1470.8397867162723,645.868313253012,274.29,643.1659999999995,5632.72,1.02,6.0,31175.54,5195.923333333333,77.0,22431.53,291.31857142857143,0.7195233827314771,645.868313253012,0.07228915575555234,0.27710843373493976,1.0,73,2.1463414634146343,3296,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23926,82,13895.01,169.45134146341465,2013.3064336464965,857.4445121951219,286.34000000000003,2045.1290000000015,7342.25,0.88,6.0,42102.729999999996,7017.121666666666,76.0,28207.72,371.1542105263158,0.669973657274244,857.4445121951219,0.08536585261748961,0.2926829268292683,1.0,76,2.0987654320987654,1709,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23928,42,9397.48,223.7495238095238,1792.512207963262,1004.5638095238095,326.69,3858.58,4727.5,7.53,6.0,25794.58,4299.096666666667,36.0,16397.1,455.47499999999997,0.635680053692067,1004.5638095238095,0.1666666626984128,0.3333333333333333,1.0,36,4.146341463414634,2990,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23929,31,7436.370000000001,239.88290322580647,1909.069122359889,1002.91,341.17,4302.83,5269.46,0.0,4.0,19263.29,4815.8225,26.0,11826.92,454.88153846153847,0.613961581816296,1002.91,0.1612903173777317,0.22580645161290322,1.0,29,5.0,3901,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23931,85,10004.890000000001,117.70458823529414,1529.4371962724697,652.1895294117647,259.42,826.0000000000044,5631.5,2.5,6.0,32720.5,5453.416666666667,79.0,22715.61,287.5393670886076,0.6942317507160883,652.1895294117647,0.07058823446366783,0.2823529411764706,1.0,75,2.142857142857143,2037,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23933,72,-7283.849999999999,-101.16458333333333,1261.8807806881944,661.5329166666667,316.74,3182.1549999999997,3767.84,3.29,6.0,20173.26,3362.2099999999996,66.0,27457.11,416.01681818181817,1.3610645973253177,661.5329166666667,0.027777777391975313,0.2638888888888889,1.0,63,2.295774647887324,4072,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23934,74,-16386.19,-221.43499999999997,959.8370580814424,556.0804054054054,278.18,1914.978,3696.38,0.0,6.0,12381.880000000001,2063.646666666667,66.0,28768.07,435.8798484848485,2.3234008080902573,556.0804054054054,0.01351351333089847,0.28378378378378377,1.0,66,2.4246575342465753,2127,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23935,117,-14736.65,-125.9542735042735,1035.2983155404484,504.8158119658119,264.05,493.004,3962.0,0.8,6.0,22163.4,3693.9,111.0,36900.05,332.4328828828829,1.6649092647488692,504.8158119658119,0.025641025421871577,0.2564102564102564,1.0,94,1.6120689655172413,3103,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23936,53,63546.77,1198.9956603773585,4476.7379492943255,1615.7341509433963,287.86,490.79600000000005,15518.17,0.0,5.0,74590.34,14918.068,47.0,11043.57,234.9695744680851,0.14805630326731242,1615.7341509433963,0.0943396208615166,0.3018867924528302,1.0,47,3.25,3022,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23937,70,18527.0,264.6714285714286,2208.5248207090144,973.9074285714287,316.3,2139.2790000000027,7656.73,29.6,6.0,43350.26,7225.043333333334,64.0,24823.26,387.8634375,0.5726207870362802,973.9074285714287,0.09999999857142859,0.2857142857142857,1.0,62,2.5942028985507246,2125,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23938,68,-6226.13,-91.56073529411765,1117.0149173903567,609.8692647058824,286.51,2700.511000000001,3570.03,0.0,6.0,17622.489999999998,2937.0816666666665,60.0,23848.62,397.477,1.353305917531898,609.8692647058824,0.0,0.2647058823529412,1.0,58,2.582089552238806,2435,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23939,74,644.9099999999999,8.714999999999998,1046.7245002639138,548.3209459459459,281.605,771.12,3741.0,0.14,6.0,20610.33,3435.0550000000003,68.0,19965.42,293.6091176470588,0.9687093801521512,548.3209459459459,0.02702702666179694,0.25675675675675674,1.0,64,2.2739726027397262,1625,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
23940,77,20709.100000000002,268.94935064935066,2011.2463283256775,810.415064935065,258.82,1142.0720000000078,7637.18,1.37,6.0,41555.53,6925.921666666666,71.0,20846.43,293.6116901408451,0.5016523673142503,810.415064935065,0.09090908972845338,0.3246753246753247,1.0,68,2.1710526315789473,2967,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
