id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,label,career_isna,payment_to_balance
47085,0,6.0,601303,1,7000,12,14.4,1141603200,0,0,1138320000,1026950400,2.0,1.0,1064.0,691.87,B2,0,0,0.0
47086,0,8.0,603009,1,7000,12,30.15,1136246400,0,0,1161388800,1017446400,2.0,1.0,790.0,691.87,A2,0,0,0.0
47087,0,5.0,602007,1,8000,12,15.55,1145145600,0,0,1159142400,1042070400,8.0,3.0,2128.0,1518.02,A1,1,0,0.0
47088,0,10.0,601502,1,9000,12,12.0,1147737600,0,0,1129248000,1076716800,3.0,3.0,2890.0,1666.43,A0,0,0,0.0
47089,0,10.0,601102,1,8000,12,23.45,1185840000,0,0,1103414400,1074643200,10.0,4.0,5307.0,2848.59,A4,0,0,0.0
47090,0,5.0,601308,1,8000,12,30.15,1174521600,0,0,1146096000,1018915200,2.0,1.0,1472.0,771.88,C5,1,0,0.0
47091,0,7.0,602701,1,7000,12,14.65,1168992000,0,0,1137628800,1024358400,5.0,2.0,1391.0,1259.36,B1,0,0,0.0
47092,0,5.0,602501,1,9000,12,12.15,1183420800,0,0,1135296000,1008979200,5.0,3.0,4032.0,2024.81,B1,0,0,0.0
47093,2,2.0,602810,1,8000,12,18.55,1140912000,0,0,1144368000,1067212800,1.0,1.0,1544.0,796.56,B1,0,0,0.0
47094,0,7.0,602310,1,8000,12,11.55,1157241600,0,0,1134777600,1085616000,4.0,2.0,1320.0,783.72,B1,1,0,0.0
47095,0,10.0,602910,1,9000,12,14.9,1173657600,0,0,1159142400,1081209600,8.0,4.0,2478.0,2033.95,A4,0,0,0.0
47096,0,9.0,601600,0,8000,12,8.7,1164585600,0,0,1148428800,1011571200,5.0,3.0,1920.0,1427.98,B2,1,0,0.0
47097,0,9.0,601500,1,8000,12,25.35,1160611200,0,0,1124668800,1049155200,7.0,3.0,1391.0,1253.85,B1,0,0,0.0
47098,0,10.0,602410,1,9000,12,18.05,1168128000,0,0,1137110400,1078185600,2.0,1.0,1647.0,850.96,B1,0,0,0.0
47099,0,3.0,602305,1,10000,12,12.2,1166918400,0,0,1148601600,1068422400,6.0,4.0,6800.0,3349.96,A3,0,0,0.0
47100,0,3.0,602800,1,9000,12,28.5,1163030400,0,0,1126483200,1025395200,2.0,2.0,3492.0,1706.4,B0,0,0,0.0
47101,1,8.0,601701,1,10000,12,29.450000000000003,1151280000,0,0,1155945600,1073606400,5.0,3.0,1890.0,1715.55,B3,1,0,0.0
47102,0,10.0,601307,1,10000,12,11.8,1146182400,0,0,1119830400,1029974400,5.0,4.0,4170.0,2956.09,B1,0,0,0.0
47103,2,3.0,602308,1,11000,12,25.95,1173571200,0,0,1115769600,1081468800,9.0,4.0,3807.0,2600.48,B1,0,0,0.0
47104,2,5.0,602302,1,11000,12,23.7,1133395200,0,0,1105747200,1064707200,8.0,4.0,3163.0,2713.33,B3,0,0,0.0
47105,2,2.0,601908,1,9000,12,5.799999999999999,1165363200,0,0,1148947200,1091232000,3.0,1.0,1332.0,882.41,B1,0,0,0.0
47106,0,10.0,601209,0,9000,12,20.6,1153008000,0,0,1114992000,1091145600,6.0,3.0,4440.0,2359.98,B4,0,0,0.0
47107,0,10.0,601403,1,10000,12,27.65,1176940800,0,0,1161561600,1084838400,5.0,3.0,4150.0,2487.37,A4,1,0,0.0
47108,0,8.0,601609,1,10000,12,6.799999999999999,1184457600,0,0,1109203200,1032912000,7.0,3.0,2805.0,1437.84,A4,0,0,0.0
47109,0,2.0,601903,0,8000,12,11.5,1148947200,0,0,1140825600,1038009600,2.0,1.0,1544.0,705.93,B2,0,0,0.0
47110,0,10.0,602105,1,11000,12,23.3,1138492800,0,0,1142035200,1024790400,4.0,4.0,5312.0,3180.57,B3,1,0,0.0
47111,0,4.0,601204,1,11000,12,17.85,1143504000,0,0,1140048000,1028246400,3.0,2.0,1683.0,1020.99,B1,0,0,0.0
47112,0,10.0,601308,2,10000,12,24.4,1170892800,0,0,1105315200,1052870400,1.0,1.0,1160.0,921.64,A4,0,0,0.0
47113,0,6.0,601107,1,8000,12,24.3,1168300800,0,0,1111536000,1026604800,2.0,1.0,1160.0,798.96,A3,0,0,0.0
47114,0,1.0,602702,1,9000,12,9.85,1148428800,0,0,1102032000,1021680000,1.0,1.0,1242.0,896.95,A5,0,0,0.0
47115,2,10.0,601809,1,9000,12,24.95,1186531200,0,0,1103328000,1047772800,9.0,4.0,3224.0,3089.88,B0,0,0,0.0
47116,0,10.0,602509,1,8000,12,30.5,1172275200,0,0,1147305600,1049846400,1.0,1.0,1184.0,750.09,B3,0,0,0.0
47117,0,2.0,602607,1,9000,12,17.25,1143590400,0,0,1157328000,1082419200,1.0,1.0,1080.0,858.53,B2,0,0,0.0
47118,0,0.0,601700,0,9000,12,12.85,1189728000,0,0,1136246400,1017964800,5.0,2.0,1395.0,804.05,A5,1,0,0.0
47119,0,3.0,601601,1,9000,12,9.25,1170979200,0,0,1129593600,1069632000,2.0,1.0,1575.0,837.5,A4,0,0,0.0
47120,2,8.0,602303,2,11000,12,9.4,1132012800,0,0,1114646400,1070582400,7.0,3.0,3360.0,1978.15,B2,0,0,0.0
47121,0,10.0,601900,1,10000,12,10.4,1147737600,0,0,1138579200,1072483200,4.0,3.0,5068.0,2748.14,B3,0,0,0.0
47122,0,10.0,601310,1,9000,12,29.3,1142380800,0,0,1121126400,1050624000,2.0,1.0,1692.0,837.5,B3,0,0,0.0
47123,0,10.0,602506,1,8000,12,22.15,1191110400,0,0,1130025600,1008115200,2.0,2.0,1904.0,1566.71,A3,0,0,0.0
47124,1,10.0,602400,1,10000,12,8.049999999999999,1189468800,0,0,1148947200,1058400000,4.0,2.0,2280.0,1827.05,A4,1,0,0.0
47125,0,10.0,602503,1,12000,12,14.55,1135296000,0,0,1158364800,1027036800,1.0,1.0,1931.0,1109.12,A4,0,0,0.0
47126,0,Unknown,602808,1,11000,12,22.15,1182902400,0,0,1115769600,1035676800,14.0,8.0,8568.0,5555.92,D2,0,1,0.0
47127,0,3.0,602910,1,8000,12,19.5,1132704000,0,0,1102464000,1055462400,2.0,1.0,1480.0,796.56,B1,1,0,0.0
47128,0,7.0,601302,1,9000,12,18.95,1185062400,0,0,1147219200,1079136000,3.0,3.0,4850.0,2481.56,B1,0,0,0.0
47129,2,10.0,601105,2,11000,12,24.55,1182124800,0,0,1147910400,1030147200,2.0,1.0,1309.0,1038.35,A5,1,0,0.0
47130,0,6.0,602201,1,9000,12,8.2,1186185600,0,0,1104451200,1074211200,4.0,4.0,2704.0,1574.48,A2,0,0,0.0
47131,0,5.0,601203,1,7000,12,9.1,1174003200,0,0,1143590400,1094947200,2.0,1.0,1092.0,670.71,A2,0,0,0.0
47132,0,10.0,601600,1,9000,12,23.45,1150934400,0,0,1119744000,1041033600,6.0,3.0,2227.0,1650.69,A5,0,0,0.0
47133,0,8.0,601308,1,8000,12,17.2,1187654400,0,0,1121299200,1067731200,3.0,1.0,1296.0,736.98,B0,0,0,0.0
47134,2,4.0,601604,1,10000,12,7.149999999999999,1175904000,0,0,1150675200,1055894400,7.0,4.0,5445.0,3299.82,B3,0,0,0.0
47135,1,0.0,602206,2,9000,12,28.9,1140739200,0,0,1158883200,1011484800,5.0,3.0,2832.0,2358.45,B1,0,0,0.0
47136,0,10.0,601607,1,9000,12,21.75,1167177600,0,0,1127088000,1045094400,2.0,2.0,1440.0,832.73,B2,0,0,0.0
47137,0,1.0,601510,1,10000,12,9.6,1163030400,0,0,1155427200,1028592000,3.0,2.0,2033.0,1832.19,A4,0,0,0.0
47138,0,0.0,601105,1,9000,12,11.75,1143504000,0,0,1111622400,1099526400,9.0,4.0,3744.0,3176.45,B1,0,0,0.0
47139,0,Unknown,602108,1,11000,12,20.95,1140480000,0,0,1150934400,1045526400,1.0,1.0,1188.0,1056.88,A5,1,1,0.0
47140,0,10.0,602501,1,8000,12,16.0,1149811200,0,0,1122595200,1064275200,4.0,2.0,1448.0,736.98,B4,0,0,0.0
47141,0,10.0,601906,1,8000,12,23.6,1174780800,0,0,1130544000,1061078400,1.0,1.0,1424.0,719.25,B3,1,0,0.0
47142,0,Unknown,602604,1,9000,12,10.5,1137801600,0,0,1154304000,1099353600,1.0,1.0,1764.0,818.57,B4,0,1,0.0
47143,0,9.0,601605,1,10000,12,13.25,1172016000,0,0,1114819200,1095292800,2.0,1.0,2000.0,926.22,A4,1,0,0.0
47144,0,5.0,602010,1,7000,12,14.9,1182211200,0,0,1106352000,1067385600,1.0,1.0,994.0,676.19,B4,0,0,0.0
47145,0,9.0,601406,2,8000,12,29.05,1135123200,0,0,1136937600,1026777600,4.0,2.0,945.0,853.91,A2,0,0,0.0
47146,0,Unknown,601405,1,8000,12,16.8,1152748800,0,0,1137628800,1087516800,3.0,2.0,2790.0,1484.24,A3,0,1,0.0
47147,0,10.0,601900,1,8000,12,21.7,1161734400,0,0,1145318400,1094515200,2.0,2.0,1503.0,818.84,A3,0,0,0.0
47148,0,3.0,601810,1,9000,12,30.3,1150329600,0,0,1134691200,1051315200,5.0,4.0,3726.0,2292.54,A3,1,0,0.0
47149,2,10.0,601908,1,10000,12,5.85,1161216000,0,0,1122249600,1013126400,4.0,2.0,1980.0,1780.82,B0,1,0,0.0
47150,0,10.0,602303,1,8000,12,16.1,1192406400,0,0,1150243200,1054684800,5.0,2.0,2400.0,1473.97,B1,0,0,0.0
47151,0,Unknown,602408,0,8000,12,27.200000000000003,1149292800,0,0,1157414400,1031961600,2.0,1.0,1576.0,796.56,A2,0,1,0.0
47152,0,2.0,602002,1,10000,12,7.799999999999999,1187136000,0,0,1154995200,1047686400,2.0,2.0,1260.0,951.43,C2,0,0,0.0
47153,0,3.0,602100,1,1000,12,8.5,1168732800,0,0,1103673600,1028764800,2.0,1.0,112.0,73.7,A4,1,0,0.0
47154,0,4.0,601110,1,10000,12,7.5,1149465600,0,0,1124755200,1073001600,5.0,3.0,3510.0,1712.12,A1,1,0,0.0
47155,1,10.0,601503,1,9000,12,15.15,1144627200,0,0,1143936000,1050796800,2.0,2.0,1998.0,1702.01,A4,1,0,0.0
47156,0,3.0,602408,1,8000,12,6.399999999999999,1177372800,0,0,1116201600,1095724800,6.0,3.0,4272.0,2389.67,A3,0,0,0.0
47157,0,3.0,602409,1,8000,12,29.1,1136851200,0,0,1133913600,1026518400,2.0,2.0,1296.0,749.44,B2,1,0,0.0
47158,0,7.0,602409,2,11000,12,6.199999999999999,1155081600,0,0,1147046400,1071964800,2.0,2.0,4003.0,2129.07,A1,0,0,0.0
47159,2,7.0,601201,1,10000,12,26.35,1185580800,0,0,1141430400,1055116800,9.0,4.0,1670.0,900.58,A2,0,0,0.0
47160,1,3.0,601207,1,7000,12,27.55,1156636800,0,0,1105228800,1009411200,4.0,2.0,1253.0,616.65,A4,0,0,0.0
47161,0,8.0,602605,1,9000,12,29.25,1132963200,0,0,1121385600,1017187200,1.0,1.0,1125.0,818.57,B2,0,0,0.0
47162,0,9.0,601304,1,10000,12,6.549999999999999,1137715200,0,0,1110326400,1035158400,4.0,4.0,4864.0,3186.23,B3,0,0,0.0
47163,0,10.0,601400,1,9000,12,17.4,1158019200,0,0,1139270400,1085702400,1.0,1.0,1080.0,816.49,B2,1,0,0.0
47164,0,0.0,602105,1,11000,12,12.35,1152748800,0,0,1106006400,1066608000,5.0,2.0,2340.0,1970.22,B1,0,0,0.0
47165,2,7.0,602700,1,10000,12,6.649999999999999,1188691200,0,0,1138838400,1096243200,4.0,4.0,3250.0,2400.46,A3,0,0,0.0
47166,0,5.0,602802,1,11000,12,14.35,1146355200,0,0,1132272000,1012003200,2.0,2.0,3724.0,1810.71,A3,1,0,0.0
47167,0,2.0,602901,2,11000,12,8.85,1168646400,0,0,1130803200,1085875200,1.0,1.0,1694.0,1030.76,A4,0,0,0.0
47168,0,4.0,601300,1,9000,12,7.35,1189382400,0,0,1161388800,1015891200,7.0,3.0,2074.0,1656.07,A0,0,0,0.0
47169,2,6.0,602905,1,9000,12,20.4,1190419200,0,0,1113868800,1011484800,1.0,1.0,1719.0,882.41,A3,0,0,0.0
47170,0,9.0,602307,1,9000,12,30.450000000000003,1141430400,0,0,1109376000,1085184000,15.0,7.0,7800.0,3864.52,A1,0,0,0.0
47171,0,Unknown,603009,1,9000,12,13.3,1153872000,0,0,1113177600,1030752000,5.0,3.0,1855.0,1574.28,A4,0,1,0.0
47172,0,10.0,601202,1,9000,12,11.55,1153699200,0,0,1112227200,1096848000,2.0,2.0,2414.0,1634.06,D1,0,0,0.0
47173,0,10.0,601605,1,10000,12,30.25,1156896000,0,0,1106524800,1097107200,4.0,3.0,4144.0,2763.85,A4,0,0,0.0
47174,0,0.0,601200,1,7000,12,9.4,1142726400,0,0,1156291200,1046908800,2.0,2.0,1064.0,697.85,B2,0,0,0.0
47175,0,10.0,602100,1,9000,12,26.5,1159315200,0,0,1108252800,1077062400,2.0,1.0,1044.0,818.57,A0,0,0,0.0
47176,1,4.0,601306,2,9000,12,11.1,1187740800,0,0,1149379200,1061078400,1.0,1.0,1107.0,854.13,B3,0,0,0.0
47177,0,4.0,602001,1,9000,12,27.25,1137542400,0,0,1128729600,1048291200,1.0,1.0,1521.0,882.41,B5,0,0,0.0
47178,0,3.0,601303,1,3000,12,19.55,1145059200,0,0,1161129600,1099180800,2.0,1.0,513.0,298.13,A0,1,0,0.0
47179,0,4.0,602302,1,8000,12,30.55,1171065600,0,0,1147996800,1048032000,6.0,3.0,2898.0,2202.62,A2,0,0,0.0
47180,0,10.0,602708,1,8000,12,20.15,1145145600,0,0,1137542400,1042761600,6.0,3.0,3278.0,2171.99,B1,0,0,0.0
47181,0,5.0,601501,1,10000,12,22.05,1170979200,0,0,1149897600,1068854400,2.0,2.0,2831.0,1883.03,B2,1,0,0.0
47182,0,10.0,602201,1,9000,12,19.65,1190332800,0,0,1141603200,1057881600,5.0,2.0,2610.0,1476.47,A3,0,0,0.0
47183,2,1.0,601306,1,9000,12,12.7,1179187200,0,0,1100563200,1012780800,2.0,1.0,1575.0,882.41,B2,1,0,0.0
47184,1,3.0,601204,1,8000,12,19.95,1191542400,0,0,1149897600,1079136000,1.0,1.0,1144.0,796.56,A1,0,0,0.0
47185,0,5.0,601501,1,9000,12,24.85,1131148800,0,0,1156204800,1010275200,7.0,3.0,3302.0,2561.37,B0,0,0,0.0
47186,0,10.0,602107,1,9000,12,12.65,1189468800,0,0,1141689600,1048723200,2.0,1.0,918.0,807.95,A2,0,0,0.0
47187,0,7.0,601800,1,8000,12,7.399999999999999,1141516800,0,0,1130457600,1010534400,2.0,1.0,1240.0,736.98,B1,0,0,0.0
47188,0,4.0,601208,1,11000,12,25.35,1153958400,0,0,1117929600,1077148800,11.0,4.0,7566.0,3815.54,B2,0,0,0.0
47189,0,7.0,603009,1,6000,12,27.950000000000003,1149292800,0,0,1136505600,1088208000,2.0,1.0,1080.0,518.9,A5,1,0,0.0
47190,0,Unknown,602010,1,5000,12,13.9,1181174400,0,0,1117152000,1052956800,1.0,1.0,794.0,404.5,A5,0,1,0.0
47191,0,1.0,601507,1,8000,12,26.75,1167436800,0,0,1134086400,1060214400,2.0,2.0,2640.0,1533.54,B0,0,0,0.0
47192,0,0.0,603004,1,11000,12,29.450000000000003,1158969600,0,0,1139011200,1031356800,21.0,9.0,6767.0,6677.67,B2,0,0,0.0
47193,0,3.0,602010,2,11000,12,29.3,1148169600,0,0,1133136000,1025395200,5.0,3.0,3340.0,1936.73,B0,0,0,0.0
47194,1,10.0,602207,1,9000,12,28.65,1151625600,0,0,1147132800,1035244800,2.0,1.0,1737.0,868.98,A1,0,0,0.0
47195,0,4.0,602006,0,8000,12,22.9,1158278400,0,0,1135814400,1073088000,1.0,1.0,1144.0,716.46,A5,1,0,0.0
47196,2,2.0,602400,1,2000,12,19.65,1152057600,0,0,1132531200,1018828800,2.0,1.0,384.0,162.52,A5,0,0,0.0
47197,1,2.0,602810,1,10000,12,11.9,1146873600,0,0,1146873600,1022803200,4.0,3.0,2808.0,2601.82,B1,0,0,0.0
47198,0,10.0,602504,1,9000,12,12.9,1138665600,0,0,1156896000,1011484800,6.0,4.0,2500.0,2463.37,B1,0,0,0.0
47199,0,9.0,601910,1,7000,12,26.1,1146873600,0,0,1154736000,1085270400,2.0,1.0,1246.0,691.87,B0,0,0,0.0
47200,0,7.0,601907,1,10000,12,14.6,1140912000,0,0,1127433600,1023667200,8.0,3.0,4212.0,2578.49,A4,0,0,0.0
47201,0,6.0,602106,1,10000,12,25.0,1130803200,0,0,1160352000,1096070400,7.0,4.0,3500.0,2446.9,A2,1,0,0.0
47202,0,4.0,603009,1,11000,12,7.199999999999999,1174348800,0,0,1101945600,1010707200,4.0,2.0,2340.0,1966.14,A4,0,0,0.0
47203,0,8.0,601607,1,9000,12,30.0,1174953600,0,0,1133740800,1067212800,3.0,2.0,2450.0,1319.86,A3,0,0,0.0
47204,0,9.0,601307,1,8000,12,17.2,1132012800,0,0,1151280000,1009411200,1.0,1.0,880.0,736.98,B1,0,0,0.0
47205,0,10.0,602610,0,9000,12,23.9,1164240000,0,0,1115596800,1086393600,5.0,2.0,1332.0,804.31,A4,0,0,0.0
47206,0,Unknown,601408,1,9000,12,21.3,1138924800,0,0,1139702400,1006560000,1.0,1.0,1377.0,854.13,A5,0,1,0.0
47207,0,3.0,601106,1,9000,12,21.8,1148515200,0,0,1158710400,1052870400,7.0,3.0,4100.0,2442.06,B3,0,0,0.0
47208,0,2.0,601602,1,12000,12,29.05,1145836800,0,0,1127520000,1029456000,4.0,3.0,2160.0,1987.47,A4,0,0,0.0
47209,0,8.0,602410,1,10000,12,7.85,1185840000,0,0,1159142400,1015459200,1.0,1.0,1440.0,935.38,C3,0,0,0.0
47210,1,10.0,602209,1,9000,12,29.25,1184457600,0,0,1126310400,1029110400,7.0,4.0,4008.0,2349.71,A4,0,0,0.0
47211,2,4.0,601500,1,11000,12,30.05,1165017600,0,0,1126915200,1055721600,4.0,4.0,4526.0,3082.79,B0,0,0,0.0
47212,0,10.0,602706,1,7000,12,14.5,1148860800,0,0,1154649600,1025136000,1.0,1.0,1239.0,691.87,B4,1,0,0.0
47213,0,7.0,602705,2,9000,12,7.35,1183939200,0,0,1128902400,1046131200,3.0,2.0,1548.0,818.57,A2,0,0,0.0
47214,0,10.0,602903,1,8000,12,26.35,1192752000,0,0,1140825600,1092009600,1.0,1.0,1064.0,736.98,E2,0,0,0.0
47215,0,7.0,602101,1,9000,12,11.35,1186358400,0,0,1119398400,1093478400,4.0,2.0,1980.0,1456.58,B4,1,0,0.0
47216,0,1.0,602501,1,10000,12,13.65,1182211200,0,0,1108857600,1088035200,4.0,4.0,2800.0,2446.83,A2,0,0,0.0
47217,0,4.0,601908,1,8000,12,15.4,1191801600,0,0,1122595200,1068163200,2.0,1.0,1312.0,716.5,C2,0,0,0.0
47218,0,10.0,602302,0,7000,12,14.6,1134864000,0,0,1159747200,1074902400,1.0,1.0,882.0,607.19,A1,0,0,0.0
47219,2,10.0,602809,2,8000,12,6.799999999999999,1176595200,0,0,1146873600,1029801600,2.0,1.0,1192.0,770.15,B0,0,0,0.0
47220,0,4.0,602808,1,8000,12,19.85,1177027200,0,0,1149638400,1088208000,1.0,1.0,1104.0,736.98,A0,0,0,0.0
47221,0,8.0,602601,1,7000,12,18.2,1139529600,0,0,1127260800,1044921600,1.0,1.0,1246.0,691.87,A3,1,0,0.0
47222,0,9.0,602806,1,9000,12,10.55,1160179200,0,0,1132963200,1056499200,3.0,2.0,1331.0,1065.77,A4,1,0,0.0
47223,0,10.0,601303,2,7000,12,18.15,1162598400,0,0,1132790400,1043539200,1.0,1.0,1288.0,691.87,B3,0,0,0.0
47224,2,10.0,602700,1,10000,12,9.65,1191974400,0,0,1151107200,1008633600,4.0,2.0,1609.0,946.69,B3,0,0,0.0
47225,0,9.0,601209,1,10000,12,18.0,1185321600,0,0,1117152000,1069718400,4.0,2.0,2028.0,1163.34,A4,0,0,0.0
47226,1,5.0,601504,2,10000,12,20.0,1161302400,0,0,1146268800,1065484800,2.0,1.0,1780.0,921.3,A3,0,0,0.0
47227,0,10.0,601701,1,11000,12,6.949999999999999,1133222400,0,0,1157932800,1055116800,1.0,1.0,1694.0,1040.85,B1,0,0,0.0
47228,0,3.0,602303,1,10000,12,15.65,1139529600,0,0,1102982400,1097625600,3.0,3.0,1926.0,1795.79,A5,0,0,0.0
47229,0,Unknown,601206,1,10000,12,30.25,1146873600,0,0,1123545600,1020124800,6.0,3.0,2574.0,1719.95,B1,1,1,0.0
47230,0,0.0,601204,1,10000,12,12.5,1170374400,0,0,1103068800,1070841600,8.0,3.0,2970.0,2670.83,A4,0,0,0.0
47231,0,Unknown,601102,1,8000,12,24.1,1152662400,0,0,1100908800,1057881600,2.0,2.0,2670.0,1459.06,B2,0,1,0.0
47232,0,2.0,602808,1,10000,12,11.8,1174867200,0,0,1143072000,1043798400,5.0,2.0,2698.0,1867.6,D5,0,0,0.0
47233,0,10.0,601104,1,9000,12,6.85,1133654400,0,0,1123113600,1058745600,1.0,1.0,1233.0,882.41,A4,0,0,0.0
47234,0,10.0,601300,1,8000,12,30.4,1153785600,0,0,1117843200,1022025600,5.0,2.0,1248.0,796.56,B1,0,0,0.0
47235,0,10.0,602200,1,10000,12,6.25,1140393600,0,0,1107043200,1097020800,1.0,1.0,1500.0,974.22,A4,0,0,0.0
47236,2,9.0,601703,0,8000,12,21.3,1182729600,0,0,1121558400,1052524800,2.0,1.0,1480.0,770.15,A0,0,0,0.0
47237,2,10.0,603010,1,8000,12,5.75,1137974400,0,0,1157328000,1025568000,8.0,3.0,2490.0,1469.82,B4,1,0,0.0
47238,1,Unknown,601803,1,8000,12,18.45,1173571200,0,0,1159056000,1060387200,1.0,1.0,1200.0,796.56,A5,0,1,0.0
47239,2,6.0,601505,1,10000,12,28.0,1158278400,0,0,1136678400,1050537600,7.0,3.0,2227.0,1646.46,B3,0,0,0.0
47240,0,5.0,602010,1,10000,12,25.6,1140307200,0,0,1100304000,1072742400,8.0,3.0,2080.0,1943.94,A3,1,0,0.0
47241,0,9.0,602901,1,11000,12,29.55,1148774400,0,0,1141344000,1043107200,2.0,1.0,2001.0,1072.18,A4,0,0,0.0
47242,1,10.0,602702,1,7000,12,5.299999999999999,1156464000,0,0,1123372800,1050537600,5.0,2.0,1596.0,1383.74,B4,0,0,0.0
47243,2,5.0,602203,1,8000,12,17.45,1145318400,0,0,1107561600,1071532800,8.0,3.0,1456.0,1209.28,A2,0,0,0.0
47244,1,Unknown,602003,2,10000,12,29.450000000000003,1169596800,0,0,1120521600,1041984000,2.0,2.0,3420.0,1819.91,C3,0,1,0.0
47245,0,8.0,601408,1,8000,12,24.25,1137888000,0,0,1158105600,1080518400,2.0,2.0,1586.0,1288.57,A0,1,0,0.0
47246,0,Unknown,601305,2,9000,12,23.4,1172102400,0,0,1101772800,1097884800,6.0,3.0,1824.0,1555.56,A5,0,1,0.0
47247,0,7.0,601200,1,9000,12,12.95,1174953600,0,0,1159660800,1026000000,4.0,3.0,3088.0,1573.22,A3,1,0,0.0
47248,0,10.0,601501,1,11000,12,19.3,1178841600,0,0,1142035200,1011657600,5.0,4.0,4144.0,2709.58,B1,0,0,0.0
47249,0,0.0,602409,1,11000,12,11.0,1189468800,0,0,1137196800,1051142400,2.0,1.0,1826.0,1030.76,B1,0,0,0.0
47250,0,6.0,601109,1,10000,12,16.4,1142380800,0,0,1141948800,1078704000,3.0,2.0,1340.0,980.91,A1,0,0,0.0
47251,0,2.0,601201,1,9000,12,17.85,1142640000,0,0,1122508800,1061337600,4.0,3.0,2975.0,1678.97,B2,0,0,0.0
47252,0,1.0,603006,1,8000,12,12.8,1179878400,0,0,1120780800,1053993600,4.0,2.0,816.0,796.56,A1,0,0,0.0
47253,0,7.0,601307,1,8000,12,25.5,1154476800,0,0,1112054400,1094428800,2.0,2.0,1724.0,1425.08,A2,0,0,0.0
47254,0,10.0,601304,0,10000,12,15.3,1157068800,0,0,1123545600,1027641600,7.0,3.0,3645.0,2643.56,B3,0,0,0.0
47255,0,5.0,602503,1,8000,12,24.7,1188432000,0,0,1136073600,1086912000,5.0,4.0,3795.0,2270.53,A1,0,0,0.0
47256,0,6.0,603001,2,10000,12,20.25,1131753600,0,0,1133654400,1023062400,4.0,2.0,1919.0,1814.53,A5,1,0,0.0
47257,0,3.0,602010,1,9000,12,14.75,1143763200,0,0,1117929600,1019865600,1.0,1.0,1233.0,818.57,B5,0,0,0.0
47258,0,7.0,601404,1,9000,12,25.1,1152057600,0,0,1134950400,1022889600,5.0,4.0,2934.0,1700.98,A1,0,0,0.0
47259,0,9.0,602410,1,9000,12,27.8,1182384000,0,0,1103932800,1088121600,2.0,1.0,1629.0,857.16,B1,0,0,0.0
47260,0,1.0,602007,1,9000,12,12.1,1140825600,0,0,1141516800,1029715200,4.0,2.0,2278.0,1665.5,C1,0,0,0.0
47261,1,10.0,601102,1,10000,12,30.3,1158192000,0,0,1142899200,1081468800,5.0,3.0,3666.0,2572.45,B2,0,0,0.0
47262,2,10.0,601404,1,7000,12,11.55,1143849600,0,0,1147046400,1049587200,1.0,1.0,875.0,619.08,A5,0,0,0.0
47263,0,10.0,602808,0,8000,12,23.7,1170892800,0,0,1139875200,1072656000,6.0,3.0,1875.0,1408.34,B3,0,0,0.0
47264,2,6.0,601707,2,9000,12,19.1,1133136000,0,0,1110585600,1034467200,6.0,3.0,2618.0,1640.35,B3,0,0,0.0
47265,1,2.0,602108,1,10000,12,9.5,1138579200,0,0,1117152000,1078099200,1.0,1.0,1350.0,916.45,A5,0,0,0.0
47266,2,7.0,602100,1,10000,12,12.4,1190764800,0,0,1120176000,1034812800,2.0,2.0,1940.0,905.97,A5,0,0,0.0
47267,2,10.0,602604,1,9000,12,28.4,1163721600,0,0,1107043200,1048636800,4.0,2.0,2496.0,1286.26,A3,0,0,0.0
47268,0,4.0,601804,1,9000,12,23.0,1136592000,0,0,1136937600,1043366400,11.0,4.0,4216.0,3306.32,A3,0,0,0.0
47269,0,10.0,601806,0,10000,12,15.1,1159747200,0,0,1105228800,1060560000,8.0,4.0,5265.0,2682.15,A3,0,0,0.0
47270,0,9.0,601202,1,9000,12,12.0,1189641600,0,0,1134691200,1094428800,9.0,4.0,4439.0,2228.63,A0,0,0,0.0
47271,0,9.0,602302,1,7000,12,28.75,1167264000,0,0,1119657600,1021593600,1.0,1.0,1211.0,694.95,A3,0,0,0.0
47272,0,10.0,601208,1,8000,12,17.95,1173571200,0,0,1150329600,1090886400,2.0,2.0,992.0,798.72,B2,0,0,0.0
47273,0,0.0,601101,1,9000,12,27.55,1191110400,0,0,1119052800,1077667200,6.0,4.0,6369.0,3294.31,B1,0,0,0.0
47274,0,6.0,601805,1,4000,12,30.700000000000003,1137888000,0,0,1136764800,1023667200,2.0,1.0,680.0,398.28,A5,0,0,0.0
47275,0,1.0,601310,1,8000,12,20.2,1134950400,0,0,1112745600,1053648000,2.0,1.0,1000.0,796.56,B0,0,0,0.0
47276,0,4.0,602403,1,8000,12,16.7,1182124800,0,0,1121817600,1083801600,2.0,1.0,1264.0,701.9,B3,1,0,0.0
47277,0,9.0,602801,1,9000,12,6.049999999999999,1191369600,0,0,1117843200,1043366400,1.0,1.0,945.0,882.41,B2,0,0,0.0
47278,0,10.0,601505,2,8000,12,30.0,1167523200,0,0,1150156800,1062115200,2.0,1.0,1000.0,796.56,B0,0,0,0.0
47279,2,Unknown,602000,1,10000,12,24.3,1173225600,0,0,1137974400,1032307200,4.0,3.0,4536.0,2722.9,A4,0,1,0.0
