id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level
70237,1,10,602908,1,13000,12,8.6,1168560000,0,0,1140048000,1021680000,3,3,4620,2999.85,B3
70238,2,2,602106,1,8000,12,14.45,1181001600,0,0,1160956800,1087171200,4,2,1008,796.56,A5
70239,0,5,601210,1,10000,12,25.05,1161475200,0,0,1143936000,1050192000,1,1,1839,987.32,A3
70240,2,2,601107,2,10000,12,17.8,1171670400,0,0,1150416000,1055721600,5,3,2997,2622.1,A5
70241,0,9,601403,1,9000,12,20.3,1189728000,0,0,1132876800,1088035200,5,3,4100,2433.7,A3
70242,0,5,602407,1,8000,12,18.7,1183507200,0,0,1128816000,1098921600,1,1,1280,718.78,A2
70243,0,10,602710,1,9000,12,6.5,1131321600,0,0,1116979200,1083715200,1,1,918,881.98,B0
70244,2,7,602309,1,8000,12,29.1,1151539200,0,0,1141257600,1024876800,1,1,1144,716.46,A5
70245,0,8,602100,1,8000,12,28.3,1140912000,0,0,1109376000,1011139200,2,1,1192,796.56,A2
70246,0,8,601101,1,10000,12,11.95,1189641600,0,0,1123200000,1092355200,6,3,3553,1846.82,A4
70247,0,10,602705,1,9000,12,13.15,1154736000,0,0,1147737600,1013472000,4,3,3420,1713.25,A1
70248,0,10,602706,1,8000,12,10,1133136000,0,0,1138665600,1072396800,1,1,1255,796.56,B1
70249,0,0,601110,1,11000,12,30.1,1189728000,0,0,1130630400,1066608000,4,2,1364,1048.37,B4
70250,0,0,601909,1,9000,12,11.65,1177632000,0,0,1099958400,1093737600,6,3,3340,1950.71,B3
70251,0,3,602400,1,7000,12,26.45,1175472000,0,0,1131494400,1018742400,3,2,1036,675.2,A2
70252,0,10,602300,1,7000,12,8.55,1134345600,0,0,1104019200,1062288000,3,2,2574,1233.33,B2
70253,2,10,602503,1,13000,12,21.45,1158105600,0,0,1113782400,1097107200,5,3,4851,3297.44,B1
70254,0,3,601305,0,10000,12,26.45,1179187200,0,0,1130284800,1033948800,1,1,1609,959.06,C4
70255,0,9,602008,1,8000,12,12.05,1141862400,0,0,1129680000,1046649600,3,2,1504,796.56,A5
70256,0,3,602105,1,6000,12,7.6,1191542400,0,0,1146182400,1023062400,2,1,726,595.33,A4
70257,1,3,602308,1,9000,12,6.95,1184198400,0,0,1138924800,1020902400,2,2,3120,1590.28,A2
70258,0,1,602908,1,11000,12,19.9,1143072000,0,0,1110412800,1068854400,5,2,2121,2059.33,A3
70259,0,10,601103,1,8000,12,18.7,1174953600,0,0,1153872000,1063670400,4,3,2895,1428.86,B3
70260,2,0,601606,1,10000,12,12.5,1158364800,0,0,1117152000,1017273600,1,1,1380,952.14,A3
70261,0,4,601900,1,10000,12,29.15,1157328000,0,0,1128297600,1031788800,7,4,4644,2643.79,B2
70262,0,10,601110,1,7000,12,11.05,1140307200,0,0,1148860800,1081555200,1,1,1064,619.08,A1
70263,1,,602410,1,7000,12,9.7,1132358400,0,0,1106784000,1019779200,2,1,1099,699.14,B0
70264,0,6,603008,2,7000,12,12.4,1169251200,0,0,1119571200,1079481600,5,2,1309,691.87,A3
70265,2,9,602502,1,8000,12,11.15,1182556800,0,0,1134000000,1033257600,11,4,2289,2028.87,A4
70266,0,,601909,1,12000,12,19.05,1190505600,0,0,1137196800,1070668800,5,2,2247,2093.52,A2
70267,0,8,601709,1,13000,12,18.35,1176249600,0,0,1159401600,1096502400,5,3,3479,2913.9,B3
70268,0,3,601602,1,9000,12,29.15,1162425600,0,0,1129334400,1020902400,4,4,4925,2428.41,B0
70269,0,6,602903,1,8000,12,12.15,1156291200,0,0,1137369600,1021939200,3,3,2520,1473.97,A4
70270,0,10,602103,1,9000,12,24.25,1190678400,0,0,1121126400,1061856000,7,3,2224,1536.38,A4
70271,1,1,603004,1,10000,12,25.65,1146096000,0,0,1129161600,1099094400,1,1,1170,923.32,B0
70272,0,10,602901,1,10000,12,11.15,1158537600,0,0,1117670400,1090627200,5,2,2166,1856.62,A0
70273,0,10,602508,1,9000,12,16.55,1134691200,0,0,1145318400,1094342400,3,2,2448,1544.14,B4
70274,0,8,602201,1,8000,12,22,1177545600,0,0,1121212800,1032652800,1,1,1048,796.56,A5
70275,0,10,601805,1,9000,12,14.75,1134864000,0,0,1150156800,1008115200,6,3,3094,2509.8,A0
70276,0,10,602905,1,10000,12,11.95,1136332800,0,0,1100304000,1023321600,6,3,4806,2677.25,A2
70277,0,3,602802,1,8000,12,9.5,1150848000,0,0,1133568000,1013472000,2,2,2352,1356.07,B3
70278,2,10,601202,1,8000,12,28.35,1157241600,0,0,1107216000,1035590400,2,1,1568,700.5,A3
70279,1,10,601106,1,11000,12,5.25,1177632000,0,0,1113350400,1083024000,3,2,2394,1880.34,B1
70280,0,10,601103,1,9000,12,24.65,1163376000,0,0,1109980800,1031788800,14,5,3042,2573.64,A5
70281,0,0,601208,1,10000,12,13.25,1157760000,0,0,1129766400,1059782400,2,2,2533,1631.49,D1
70282,0,10,602607,1,10000,12,30.15,1131753600,0,0,1152489600,1018224000,5,3,4396,2791.71,A4
70283,0,4,601901,1,9000,12,30.25,1166659200,0,0,1118793600,1019088000,1,1,1341,818.57,A3
70284,2,0,602109,1,10000,12,30.05,1167868800,0,0,1118016000,1031356800,2,2,2033,1744.37,A0
70285,0,6,601904,0,10000,12,11.55,1174953600,0,0,1104969600,1054598400,4,3,2413,1819.12,A5
70286,0,4,602104,1,9000,12,21.15,1190505600,0,0,1128470400,1045267200,4,2,3009,1619.39,B0
70287,0,10,602308,1,10000,12,29,1160265600,0,0,1152230400,1068336000,21,9,5830,5436.28,B2
70288,0,10,601810,1,8000,12,7.45,1158451200,0,0,1115942400,1050451200,8,3,2990,2202.19,A4
70289,0,4,602007,1,3000,12,28.25,1155945600,0,0,1134345600,1046563200,2,1,426,275.79,A3
70290,2,8,602107,2,9000,12,26.3,1166313600,0,0,1138838400,1097798400,8,3,4248,2309.33,A3
70291,0,6,601802,1,8000,12,27.85,1132704000,0,0,1130803200,1010534400,1,1,1016,739.69,A5
70292,0,10,601803,1,9000,12,7.5,1170547200,0,0,1104278400,1057104000,6,3,2261,1621.82,A5
70293,0,10,601106,2,11000,12,12,1141603200,0,0,1140912000,1029369600,5,2,3380,1970.71,B1
70294,0,10,601900,1,11000,12,21.1,1144454400,0,0,1154649600,1010880000,8,3,4239,2639.68,A5
70295,1,8,602105,1,8000,12,28.35,1164240000,0,0,1156291200,1010448000,1,1,1136,796.56,C5
70296,0,10,601903,1,9000,12,28.65,1144368000,0,0,1142380800,1015718400,2,1,1053,818.57,B3
70297,0,10,602806,1,9000,12,27.35,1149206400,0,0,1132617600,1046736000,1,1,1350,882.41,A4
70298,0,10,602807,2,8000,12,29.55,1141862400,0,0,1145318400,1089763200,4,4,3520,3166.51,A1
70299,2,10,602407,1,8000,12,11.35,1173571200,0,0,1104451200,1021852800,1,1,1368,741.53,B0
70300,2,10,602708,1,3000,12,11.8,1157068800,0,0,1099872000,1054512000,1,1,413,205.1,B1
70301,2,10,601108,1,9000,12,6,1149897600,0,0,1114387200,1029283200,2,1,1008,854.13,A1
70302,0,10,603005,1,10000,12,15.1,1182470400,0,0,1151107200,1055376000,11,4,3813,3075.29,A3
70303,2,6,602107,1,8000,12,18.55,1175212800,0,0,1132012800,1012262400,1,1,856,796.56,A3
70304,0,8,602007,1,7000,12,26.5,1166572800,0,0,1132012800,1093564800,1,1,882,691.87,A1
70305,0,9,601304,2,8000,12,26.45,1175644800,0,0,1149724800,1092528000,2,1,1600,736.98,B0
70306,0,8,602300,2,9000,12,13.45,1169164800,0,0,1130371200,1032393600,5,2,2159,1625.73,A2
70307,0,1,602605,1,11000,12,25.05,1186617600,0,0,1154649600,1069286400,3,2,2576,1334.12,A3
70308,2,10,601100,1,8000,12,20.45,1187913600,0,0,1109721600,1096675200,2,2,1739,1497.45,B1
70309,0,10,601108,1,9000,12,27.45,1166918400,0,0,1132099200,1037404800,1,1,954,818.57,B3
70310,0,10,602801,2,8000,12,27.6,1169856000,0,0,1129420800,1075420800,2,1,1224,796.56,B4
70311,1,5,601503,1,11000,12,8.95,1134691200,0,0,1156550400,1033689600,8,3,5018,2514.07,B2
70312,2,1,601601,0,9000,12,26.9,1137715200,0,0,1141516800,1099180800,1,1,1233,818.57,A3
70313,0,9,601909,1,10000,12,24.45,1135728000,0,0,1153872000,1013212800,5,2,3179,1604.82,A4
70314,2,10,601200,1,9000,12,19.25,1157500800,0,0,1107388800,1022112000,1,1,954,874.47,B1
70315,0,10,601203,1,10000,12,27.75,1173139200,0,0,1125619200,1058054400,2,2,2160,1909.59,B2
70316,0,7,601507,1,11000,12,16.85,1164758400,0,0,1136764800,1093564800,7,3,5307,2811.85,B1
70317,1,6,603009,1,8000,12,19.8,1161820800,0,0,1147478400,1019088000,6,3,1440,796.56,B1
70318,0,1,602608,1,8000,12,26.75,1166140800,0,0,1103155200,1032739200,7,3,2794,2190.76,A3
70319,0,1,601503,2,8000,12,14.1,1162512000,0,0,1141084800,1010275200,2,1,1040,739.75,A3
70320,0,5,601906,1,9000,12,19.45,1162598400,0,0,1129075200,1089590400,1,1,1179,818.57,C2
70321,0,4,601200,1,9000,12,7.6,1184457600,0,0,1134432000,1088208000,1,1,1665,882.41,A2
70322,1,6,602706,1,10000,12,6.2,1135296000,0,0,1151020800,1027468800,5,2,2016,1756.28,B2
70323,0,0,602106,1,9000,12,22.05,1160697600,0,0,1131148800,1042848000,8,3,2875,2415.95,A2
70324,0,3,601605,1,9000,12,9.65,1191369600,0,0,1140739200,1073692800,13,6,9165,4672.26,B2
70325,0,10,601510,1,9000,12,25.9,1152489600,0,0,1117584000,1076803200,9,5,4340,3043.98,D2
70326,1,3,601504,1,9000,12,18.9,1156118400,0,0,1153612800,1038614400,5,5,6204,3290.34,B1
70327,0,10,601310,1,10000,12,9,1143590400,0,0,1131580800,1070236800,8,3,2774,1846.27,B1
70328,0,4,601202,1,10000,12,11.95,1188086400,0,0,1134259200,1025827200,8,3,4077,2650.55,B1
70329,0,6,603000,0,4000,12,18.05,1190764800,0,0,1156377600,1086480000,1,1,688,387.18,B4
70330,0,7,601909,1,8000,12,10.9,1164672000,0,0,1141171200,1048896000,2,1,1376,796.56,A3
70331,0,10,602508,1,10000,12,8,1164844800,0,0,1142121600,1071273600,4,2,2232,1705.72,A3
70332,0,3,601305,1,10000,12,9.45,1140998400,0,0,1104019200,1085788800,2,1,1000,935.38,C1
70333,0,,602909,0,10000,12,29,1138320000,0,0,1147737600,1060473600,3,3,2193,1644.86,A1
70334,0,3,601206,1,10000,12,25.95,1166572800,0,0,1128988800,1014854400,5,3,2346,1686.4,A5
70335,0,10,602802,1,9000,12,11.4,1184630400,0,0,1135036800,1042588800,4,2,1016,897.31,A2
70336,0,10,601700,0,9000,12,14.3,1146009600,0,0,1102982400,1085702400,4,2,2125,1619.39,A3
70337,2,7,602205,0,10000,12,26.3,1161648000,0,0,1151452800,1008201600,1,1,1140,912.68,B2
70338,1,5,601703,1,9000,12,26.8,1169337600,0,0,1141689600,1058572800,5,2,1800,829.1,B4
70339,0,4,602403,1,7000,12,15.9,1130889600,0,0,1120262400,1075680000,1,1,721,691.87,B0
70340,0,0,602908,1,9000,12,27.7,1175212800,0,0,1108252800,1047513600,2,1,1188,854.13,B1
70341,0,9,601210,1,10000,12,12.2,1175212800,0,0,1112832000,1038441600,9,4,5880,3449,A4
70342,2,1,601100,1,3000,12,17.25,1138147200,0,0,1144540800,1066867200,2,1,453,247.63,B2
70343,0,7,601207,1,10000,12,15.95,1139702400,0,0,1132272000,1045440000,4,2,2610,1742.5,B4
70344,0,4,602909,1,9000,12,13.05,1188432000,0,0,1140566400,1046476800,5,2,2511,1588.73,B4
70345,0,2,602104,1,8000,12,12.55,1137974400,0,0,1118361600,1016582400,2,1,832,796.56,A1
70346,1,10,602408,1,11000,12,30.75,1162944000,0,0,1137456000,1057190400,14,6,7285,4623.34,C3
70347,2,7,601101,1,8000,12,8.3,1147392000,0,0,1102982400,1049673600,4,2,1080,761.64,A0
70348,2,1,601301,2,9000,12,11.35,1180569600,0,0,1151884800,1056758400,2,2,1287,818.57,B4
70349,0,1,603003,1,10000,12,29.4,1170720000,0,0,1108166400,1018224000,16,6,6846,4143.5,C1
70350,0,4,601208,2,10000,12,20.3,1172102400,0,0,1136505600,1095638400,2,2,1888,1596.85,A2
70351,0,9,601603,1,8000,12,23.85,1147737600,0,0,1147392000,1082419200,2,1,1136,770.15,A5
70352,0,10,602500,1,8000,12,14.4,1131926400,0,0,1122595200,1055462400,1,1,1504,736.98,A2
70353,0,10,601602,1,10000,12,18.55,1134000000,0,0,1125878400,1064966400,1,1,1200,999.38,B1
70354,0,2,601108,1,10000,12,10.9,1163203200,0,0,1160870400,1034899200,4,2,1850,954.41,A5
70355,2,6,603002,2,10000,12,16.05,1144800000,0,0,1133481600,1088467200,5,2,2740,1903.46,A0
70356,1,7,601903,1,10000,12,7.75,1177977600,0,0,1102636800,1031961600,14,5,5460,2792,B2
70357,0,10,601604,1,9000,12,8.35,1176595200,0,0,1157760000,1054857600,5,2,1773,882.41,B1
70358,0,9,601307,2,9000,12,14,1171152000,0,0,1127952000,1027641600,3,2,2771,1666.78,B4
70359,0,3,602606,1,8000,12,21.85,1141689600,0,0,1158710400,1054512000,1,1,1248,736.98,A4
70360,0,10,602700,1,9000,12,12.6,1148860800,0,0,1109030400,1014595200,2,1,954,837.5,B1
70361,0,0,601602,1,8000,12,10.85,1139529600,0,0,1139788800,1070323200,4,2,2464,1366.39,A3
70362,0,1,601200,1,9000,12,21.1,1146614400,0,0,1155254400,1067385600,1,1,1800,870.38,B5
70363,2,2,601800,1,8000,12,27.95,1138752000,0,0,1125360000,1024012800,1,1,1400,772.93,A1
70364,0,7,603007,2,10000,12,17.6,1144454400,0,0,1123372800,1042848000,10,4,5921,3013.11,B4
70365,0,10,602504,2,10000,12,22.3,1140825600,0,0,1114387200,1033776000,3,2,2754,1627.25,B2
70366,0,7,602003,1,8000,12,27.3,1190764800,0,0,1114300800,1054684800,9,4,3453,2195.13,B4
70367,0,0,601908,1,10000,12,8.8,1158969600,0,0,1108598400,1043625600,7,3,1800,1779.86,A5
70368,2,2,602904,1,9000,12,29.5,1192752000,0,0,1105833600,1035504000,1,1,1422,882.41,A3
70369,0,10,602502,1,9000,12,12.15,1136764800,0,0,1157155200,1036713600,5,2,2848,1576.01,A3
70370,0,1,602605,2,11000,12,29.7,1175644800,0,0,1146700800,1017619200,5,2,2244,2121.31,A1
70371,0,10,601902,2,10000,12,30.6,1137110400,0,0,1103241600,1085702400,3,2,3230,1853.75,A4
70372,0,4,601202,2,10000,12,16.75,1182470400,0,0,1118620800,1058659200,1,1,1720,999.16,A2
70373,0,7,602700,1,8000,12,30.65,1168819200,0,0,1161388800,1051660800,4,2,2865,1453.53,A4
70374,0,10,602603,1,5000,12,22.8,1141948800,0,0,1156464000,1026691200,2,1,804,404.2,A0
70375,1,1,602201,0,8000,12,9.65,1164844800,0,0,1134000000,1062979200,2,2,816,710.34,B1
70376,0,3,602402,1,8000,12,11.9,1137024000,0,0,1144108800,1059696000,2,2,2656,1533.54,A2
70377,0,8,601802,1,9000,12,30,1137715200,0,0,1150675200,1025136000,2,2,3168,1557.15,A2
70378,1,6,602206,1,10000,12,27.95,1159056000,0,0,1144108800,1083974400,2,1,1700,926.22,B0
70379,0,1,602207,1,7000,12,22.15,1181088000,0,0,1108684800,1038700800,1,1,931,688.28,A1
70380,0,10,601607,1,11000,12,19.8,1137974400,0,0,1114992000,1044057600,3,2,1242,1005.07,A4
70381,0,10,601210,1,10000,12,21.8,1134259200,0,0,1111017600,1007510400,8,4,3706,3363.89,C2
70382,0,10,601307,1,9000,12,28.45,1133654400,0,0,1160092800,1084665600,2,2,3127,1634.06,A3
70383,0,,601809,1,8000,12,27.8,1153440000,0,0,1132444800,1045267200,1,1,1288,796.56,A2
70384,0,4,601707,1,10000,12,22.65,1154217600,0,0,1135641600,1097712000,12,4,3645,2607.45,B2
70385,1,3,602203,5,8000,12,29.85,1134950400,0,0,1118448000,1074988800,1,1,1072,736.98,B0
70386,0,5,601706,1,10000,12,10.45,1158883200,0,0,1104105600,1099353600,5,2,3366,1778.65,A4
70387,0,9,601602,0,10000,12,13.5,1167868800,0,0,1148428800,1069718400,9,7,6120,5090.72,C1
70388,0,10,602606,1,9000,12,15.95,1162857600,0,0,1138060800,1054857600,2,1,1566,882.41,A2
70389,0,10,601800,1,8000,12,21.3,1191715200,0,0,1151712000,1093392000,7,3,3936,2328.57,A4
70390,0,8,602801,1,11000,12,9.75,1153612800,0,0,1138406400,1027468800,4,2,3276,2015.16,B1
70391,0,1,602109,2,9000,12,18.65,1139961600,0,0,1118275200,1069027200,2,2,2928,1532.48,A4
70392,0,8,602908,1,9000,12,19.25,1186012800,0,0,1155600000,1067817600,5,3,3767,2356.35,B5
70393,0,5,603008,1,8000,12,23.45,1144800000,0,0,1101859200,1076371200,1,1,1496,770.15,A3
70394,0,0,601108,1,9000,12,19.05,1149465600,0,0,1155859200,1058572800,5,4,5146,3074.12,B0
70395,0,4,601605,1,8000,12,21.1,1137542400,0,0,1152057600,1023753600,4,2,1665,1428.86,B1
70396,0,,602902,1,9000,12,14.45,1130716800,0,0,1114387200,1053734400,2,2,1269,854.13,A4
70397,2,10,603005,1,9000,12,25.65,1151020800,0,0,1127865600,1023062400,4,2,2193,1678.94,A3
70398,1,8,601704,1,9000,12,12.35,1186012800,0,0,1151193600,1097971200,5,4,2596,2128.74,A4
70399,1,10,601510,1,9000,12,9.05,1131235200,0,0,1115337600,1097107200,1,1,1206,825.15,B1
70400,0,1,603001,1,8000,12,10.4,1135641600,0,0,1140393600,1071273600,2,1,1464,739.39,B1
70401,0,10,602006,2,8000,12,20.1,1164758400,0,0,1102464000,1021420800,4,2,1488,756.42,A2
70402,2,10,601803,1,8000,12,16.35,1148515200,0,0,1117929600,1056672000,1,1,1255,736.98,A1
70403,0,5,602610,2,9000,12,27.9,1178064000,0,0,1160438400,1085011200,8,4,5394,3062.25,B2
70404,2,10,601108,2,10000,12,18.7,1153267200,0,0,1157241600,1093824000,5,2,1586,1251.91,B2
70405,1,1,601404,1,10000,12,13.5,1146355200,0,0,1106092800,1096156800,4,3,3770,2578,A3
70406,0,8,601907,1,8000,12,15.6,1172188800,0,0,1156118400,1027209600,2,1,1192,796.56,A1
70407,2,3,602304,1,12000,12,18.7,1157932800,0,0,1116720000,1048291200,6,3,6468,3237.82,B4
70408,0,8,601503,1,9000,12,22.45,1180137600,0,0,1122768000,1060300800,1,1,1404,837.5,B1
70409,1,6,602303,2,10000,12,29.65,1178323200,0,0,1154995200,1068076800,1,1,1340,974.22,A1
70410,0,8,601602,1,9000,12,26.5,1167264000,0,0,1108252800,1076198400,1,1,1269,817.03,C2
70411,0,8,601503,1,9000,12,11.6,1170115200,0,0,1112659200,1088553600,1,1,1179,890.86,A2
70412,1,,602401,2,9000,12,19.6,1170720000,0,0,1130025600,1099094400,2,1,1080,818.57,B3
70413,0,7,601400,1,11000,12,10.15,1190592000,0,0,1105574400,1085184000,8,4,3213,2694.8,B1
70414,0,5,601509,1,9000,12,9.55,1143504000,0,0,1139702400,1012348800,2,1,936,897.09,A3
70415,0,10,601410,2,11000,12,20.5,1175126400,0,0,1146355200,1008892800,9,4,5814,3765.32,B3
70416,2,2,602903,1,8000,12,14.05,1144886400,0,0,1104969600,1080172800,6,3,2850,1415.64,A2
70417,0,4,601809,1,10000,12,15.6,1188864000,0,0,1159401600,1031616000,1,1,1050,995.61,A3
70418,0,0,602105,1,9000,12,23.9,1147737600,0,0,1136678400,1097107200,4,3,3784,2134.08,A4
70419,1,10,601208,1,9000,12,24.4,1163548800,0,0,1116028800,1036108800,3,2,2358,1736.54,B4
70420,0,1,602205,1,9000,12,5.95,1164844800,0,0,1130716800,1080345600,4,2,1107,863.38,B3
70421,0,5,602904,2,9000,12,29.1,1192060800,0,0,1154131200,1066262400,3,2,2861,1711.62,A2
70422,1,10,601708,1,8000,12,10.65,1176681600,0,0,1146355200,1082851200,6,3,1984,1566.71,A4
70423,0,7,602003,1,9000,12,28,1149379200,0,0,1111708800,1009411200,2,2,954,837.5,B1
70424,0,10,602208,1,11000,12,10.15,1177459200,0,0,1156118400,1020556800,5,2,3420,1966.85,B1
70425,0,5,603002,2,9000,12,28.8,1134691200,0,0,1135123200,1049846400,2,1,1170,818.57,A4
70426,1,0,601707,1,10000,12,20.5,1150156800,0,0,1145232000,1017532800,5,2,1410,926.22,A2
70427,0,8,601206,1,9000,12,12.2,1150329600,0,0,1112313600,1016582400,1,1,1143,882.41,A4
70428,0,10,601307,1,9000,12,16.75,1184112000,0,0,1161648000,1060041600,2,1,1062,838.12,B1
70429,0,10,602102,1,10000,12,13.7,1153958400,0,0,1147651200,1085616000,3,2,2014,1825.75,B2
70430,1,10,601908,1,11000,12,15.4,1167782400,0,0,1106784000,1021248000,2,1,2101,1005.07,B2
70431,0,0,601408,1,7000,12,10.55,1145491200,0,0,1160179200,1028332800,1,1,819,691.87,B1
70432,0,9,601308,1,10000,12,25.55,1154476800,0,0,1158796800,1014076800,3,2,3724,1878.01,B4
70433,0,6,601501,1,12000,12,16.95,1172102400,0,0,1109808000,1025222400,1,1,1248,1132.42,A3
70434,0,10,602407,1,10000,12,25.55,1171584000,0,0,1161129600,1092355200,5,4,6549,3668.57,B1
70435,0,1,601105,1,9000,12,15.5,1178064000,0,0,1118966400,1010102400,5,2,3348,1719.91,A4
70436,0,10,601605,1,12000,12,21.9,1137974400,0,0,1153353600,1031616000,2,2,2625,2076.35,A1
70437,0,5,601700,2,11000,12,18.55,1134691200,0,0,1148515200,1065484800,5,2,2167,1052.96,A4
70438,0,4,601909,1,10000,12,16.15,1174176000,0,0,1121385600,1057363200,4,2,1440,974.22,A3
70439,0,0,602908,2,9000,12,22.3,1174348800,0,0,1128384000,1039132800,5,2,2415,1431.75,A2
70440,0,10,602002,1,9000,12,7.8,1162425600,0,0,1126224000,1098144000,1,1,990,837.5,A4
70441,0,10,602709,1,12000,12,13.1,1131148800,0,0,1137456000,1086048000,7,3,4092,3056.29,A4
70442,2,0,602605,1,11000,12,18.5,1162771200,0,0,1142294400,1083369600,2,1,1991,1048.65,B0
70443,0,10,602304,1,9000,12,26.05,1140393600,0,0,1144627200,1043193600,11,4,4640,3139.67,A4
70444,0,8,601203,1,8000,12,28.8,1158192000,0,0,1101859200,1052956800,1,1,944,796.56,B1
70445,1,10,601805,1,7000,12,19.05,1175040000,0,0,1125792000,1037750400,1,1,854,691.87,A4
70446,1,4,601607,1,11000,12,26.45,1164585600,0,0,1152576000,1071187200,2,1,1353,1010.56,B4
70447,0,0,601203,1,8000,12,5.4,1158710400,0,0,1137024000,1042934400,5,2,1032,761.17,A4
70448,2,1,601809,1,8000,12,16.75,1174003200,0,0,1144713600,1020816000,2,1,1464,788.2,B1
70449,0,0,602205,1,10000,12,16,1167264000,0,0,1150848000,1031011200,4,3,4725,2478.08,A5
70450,1,1,602503,1,11000,12,11.1,1158883200,0,0,1159315200,1060992000,5,2,3492,1722.63,A4
70451,0,5,601903,0,8000,12,12.2,1148169600,0,0,1120608000,1025481600,2,1,1560,709.18,A1
70452,0,8,602604,1,5000,12,11.35,1171238400,0,0,1135209600,1013817600,1,1,595,427.06,A2
70453,2,10,602601,1,10000,12,10.7,1144540800,0,0,1106697600,1083283200,5,3,4420,2562.94,A0
70454,0,4,602202,1,10000,12,17.4,1136764800,0,0,1113609600,1065139200,3,3,4032,2798.99,B2
70455,0,10,602602,0,6000,12,25.7,1175904000,0,0,1146441600,1093996800,2,2,762,506.52,A4
70456,0,1,601810,1,8000,12,21.8,1161907200,0,0,1103760000,1048723200,5,3,3432,2149.67,B1
70457,0,0,603008,1,9000,12,14.5,1133740800,0,0,1157068800,1037664000,7,5,4961,4036.33,A4
70458,2,5,603003,1,10000,12,6.3,1155513600,0,0,1145059200,1086048000,2,2,1620,901.47,B1
70459,1,5,602708,1,8000,12,14.45,1136332800,0,0,1129852800,1024704000,4,3,3740,2130.07,B0
70460,0,10,601203,1,10000,12,19.6,1165276800,0,0,1107129600,1090713600,3,2,3116,1812.98,D3
70461,0,10,601807,1,10000,12,16.1,1191542400,0,0,1144627200,1093910400,6,3,5122,2572.81,B0
70462,0,1,602705,0,9000,12,19.15,1156723200,0,0,1122422400,1067990400,4,2,2976,1579.01,A3
70463,0,10,601205,1,8000,12,13.9,1147478400,0,0,1112054400,1064361600,1,1,1216,796.56,B1
70464,0,2,601907,1,8000,12,28.95,1184284800,0,0,1128470400,1085011200,2,2,1560,1496.7,B0
70465,0,,601310,1,10000,12,16.85,1149379200,0,0,1101686400,1036540800,2,1,1910,935.38,B0
70466,0,9,602705,1,9000,12,26.65,1133222400,0,0,1153008000,1024963200,2,2,1575,882.41,B1
70467,2,10,601310,1,9000,12,15.1,1168646400,0,0,1158278400,1086048000,3,2,2682,1713.25,A2
70468,0,10,601407,1,8000,12,14.2,1153094400,0,0,1105833600,1035849600,2,1,1576,796.56,A4
70469,0,3,601406,1,9000,12,7.45,1137024000,0,0,1101859200,1023062400,8,4,6105,3242.9,A3
70470,0,6,603008,1,8000,12,26.65,1191110400,0,0,1156291200,1088467200,1,1,816,736.98,A0
70471,0,7,601808,1,9000,12,9.6,1145232000,0,0,1101254400,1086652800,4,2,1785,1615.13,A4
70472,0,2,602105,1,10000,12,17.9,1165536000,0,0,1105142400,1095120000,20,7,6194,3787.63,A4
70473,1,10,601309,1,10000,12,25.6,1145923200,0,0,1158537600,1009411200,1,1,1430,956.21,B2
70474,0,,601208,2,10000,12,30.45,1187049600,0,0,1140220800,1009843200,3,3,4758,2584.94,A1
70475,0,9,602605,1,11000,12,28.35,1146528000,0,0,1161043200,1019692800,5,2,4074,2087.65,B2
70476,2,,602401,1,9000,12,19.95,1171411200,0,0,1133568000,1083369600,4,2,1824,1173.21,A5
70477,2,8,602306,2,8000,12,23,1145664000,0,0,1130284800,1015891200,2,1,944,747.05,A4
70478,0,5,602509,1,9000,12,11.5,1177545600,0,0,1133654400,1052352000,4,3,3050,2404.21,B2
70479,0,8,602901,2,10000,12,18.8,1161388800,0,0,1121990400,1047427200,8,5,3240,2687.68,A4
70480,0,10,602300,1,9000,12,19.8,1153094400,0,0,1120262400,1050019200,1,1,1637,882.41,A3
70481,0,9,602603,1,10000,12,19.6,1165017600,0,0,1150156800,1041292800,2,2,2641,1870.75,A4
70482,0,10,601708,2,10000,12,12,1151539200,0,0,1102723200,1075161600,2,1,1530,992.87,A1
70483,1,,602805,1,10000,12,14.25,1176163200,0,0,1110240000,1052352000,5,2,2898,1742.01,A4
70484,0,3,602003,1,10000,12,21.9,1137110400,0,0,1151971200,1046217600,3,2,1580,909.25,B0
70485,0,5,601106,1,10000,12,5.3,1137369600,0,0,1148256000,1051488000,1,1,1750,923.77,B4
70486,0,,601802,2,10000,12,14.9,1189209600,0,0,1106611200,1041379200,4,4,2825,1737.3,B2
70487,0,9,602610,1,10000,12,29.85,1173657600,0,0,1140912000,1091491200,4,2,1589,967.93,B0
70488,0,10,601907,1,8000,12,24.95,1178323200,0,0,1100822400,1056585600,1,1,1416,796.56,A4
70489,0,2,601705,1,9000,12,11.25,1169078400,0,0,1123977600,1093219200,4,4,4928,3139.51,B2
70490,0,6,602403,1,9000,12,6.7,1156636800,0,0,1160956800,1087344000,2,1,1080,854.13,A4
70491,2,7,602702,1,7000,12,24.4,1133481600,0,0,1142294400,1059609600,2,1,945,691.87,B0
70492,0,10,602908,1,11000,12,23.25,1191715200,0,0,1132012800,1079568000,3,2,2838,2144.36,A5
